"Nº","Data e Hora (America/Sao_Paulo)","Temperatura (°C)","Umidade Relativa (%)","Pressão Atmosférica (hPa)","Tensão do Sistema (mV)","Luminosidade (lux)","Latitude (°)","Longitude (°)","Altitude (m)","RSSI (dBm)","SNR (dB)","DR","Frame Counter","Timestamp Aquisição (ms)"
"249","2026-06-06 04:07:34","11.47","91.5","952.58","3780","","","","","-104","2.5","5","38973","1780729654124"
"250","2026-06-06 04:08:34","11.75","90.5","952.54","3780","","","","","-104","1.7999999523162842","5","38974","1780729714137"
"251","2026-06-06 04:09:34","11.63","90","952.58","3780","","","","","-104","2.299999952316284","5","38975","1780729774140"
"252","2026-06-06 04:10:34","11.65","90.5","952.5600000000001","3780","","","","","-103","3","5","38976","1780729834140"
"253","2026-06-06 04:11:34","11.61","90.5","952.54","3780","","","","","-103","3.299999952316284","5","38977","1780729894138"
"254","2026-06-06 04:12:34","11.75","90.5","952.5","3780","","","","","-105","2","5","38978","1780729954133"
"255","2026-06-06 04:13:34","11.73","90","952.48","3780","","","","","-103","3.5","5","38979","1780730014133"
"256","2026-06-06 04:14:34","11.7","90","952.52","3780","","","","","-106","2.5","5","38980","1780730074129"
"257","2026-06-06 04:15:34","11.66","90","952.52","3780","","","","","-106","4.300000190734863","5","38981","1780730134132"
"258","2026-06-06 04:16:34","11.64","90","952.48","3780","","","","","-106","3.5","5","38982","1780730194129"
"259","2026-06-06 04:17:34","11.58","90","952.46","3780","","","","","-104","0","5","38983","1780730254135"
"260","2026-06-06 04:18:34","11.56","90.5","952.44","3780","","","","","-102","0.800000011920929","5","38984","1780730314136"
"261","2026-06-06 04:19:34","11.61","90","952.4200000000001","3780","","","","","-101","2.299999952316284","5","38985","1780730374129"
"262","2026-06-06 04:20:34","11.56","90.5","952.36","3780","","","","","-102","2.299999952316284","5","38986","1780730434131"
"263","2026-06-06 04:21:34","11.58","90.5","952.38","3780","","","","","-101","2.799999952316284","5","38987","1780730494134"
"264","2026-06-06 04:22:34","11.6","90.5","952.34","3780","","","","","-103","2.799999952316284","5","38988","1780730554137"
"265","2026-06-06 04:23:34","11.74","90","952.34","3780","","","","","-104","2.5","5","38989","1780730614131"
"266","2026-06-06 04:24:34","11.81","89.5","952.28","3780","","","","","-103","2.5","5","38990","1780730674125"
"267","2026-06-06 04:25:34","11.79","89.5","952.26","3780","","","","","-105","-1.2999999523162842","5","38991","1780730734129"
"268","2026-06-06 04:26:34","11.79","89.5","952.24","3780","","","","","-104","0.5","5","38992","1780730794129"
"269","2026-06-06 04:27:34","11.82","89.5","952.2","3780","","","","","-102","3.299999952316284","5","38993","1780730854128"
"270","2026-06-06 04:28:34","11.77","89","952.24","3780","","","","","-104","2.5","5","38994","1780730914130"
"271","2026-06-06 04:29:34","11.73","89.5","952.1800000000001","3780","","","","","-103","3","5","38995","1780730974131"
"272","2026-06-06 04:30:34","11.73","89.5","952.16","3780","","","","","-104","0.30000001192092896","5","38996","1780731034132"
"273","2026-06-06 04:31:34","11.69","89.5","952.16","3780","","","","","-103","3","5","38997","1780731094095"
"274","2026-06-06 04:32:34","11.63","89.5","952.14","3780","","","","","-105","-1.2999999523162842","5","38998","1780731154131"
"275","2026-06-06 04:33:34","11.69","89.5","952.0600000000001","3780","","","","","-103","2.799999952316284","5","38999","1780731214123"
"276","2026-06-06 04:34:34","11.72","89.5","952.1","3780","","","","","-106","-1.5","5","39000","1780731274087"
"277","2026-06-06 04:35:34","11.72","89.5","952.0600000000001","3780","","","","","-102","3.299999952316284","5","39001","1780731334128"
"278","2026-06-06 04:36:34","11.72","89.5","952.08","3780","","","","","-102","-1.5","5","39002","1780731394127"
"279","2026-06-06 04:37:34","11.85","89.5","952.04","3780","","","","","-103","2.799999952316284","5","39003","1780731454129"
"280","2026-06-06 04:38:34","11.79","89","952.02","3780","","","","","-104","1.5","5","39004","1780731514128"
"281","2026-06-06 04:39:34","11.78","89","952.04","3780","","","","","-103","3","5","39005","1780731574120"
"282","2026-06-06 04:40:34","11.81","89.5","952.02","3780","","","","","-103","3.299999952316284","5","39006","1780731634122"
"283","2026-06-06 04:41:34","11.82","89","952","3780","","","","","-103","-0.800000011920929","5","39007","1780731694132"
"284","2026-06-06 04:42:34","11.8","89","952","3780","","","","","-104","0.800000011920929","5","39008","1780731754121"
"285","2026-06-06 04:43:34","11.76","89","951.98","3780","","","","","-104","1.7999999523162842","5","39009","1780731814124"
"286","2026-06-06 04:44:34","11.85","89","951.98","3780","","","","","-104","2","5","39010","1780731874135"
"287","2026-06-06 04:45:34","11.81","88.5","951.9","3780","","","","","-103","3","5","39011","1780731934133"
"288","2026-06-06 04:46:34","11.84","89","951.96","3780","","","","","-104","1.5","5","39012","1780731994127"
"289","2026-06-06 04:47:34","11.83","89","951.9","3780","","","","","-104","2","5","39013","1780732054123"
"290","2026-06-06 04:49:34","11.69","88.5","951.9","3780","","","","","-104","2.5","5","39015","1780732174132"
"291","2026-06-06 04:50:34","11.64","89","951.9","3780","","","","","-106","-0.800000011920929","5","39016","1780732234127"
"292","2026-06-06 04:51:34","11.9","89","951.86","3780","","","","","-104","2.5","5","39017","1780732294128"
"293","2026-06-06 04:52:34","11.89","88.5","951.88","3780","","","","","-105","-0.30000001192092896","5","39018","1780732354129"
"294","2026-06-06 04:53:34","11.93","88.5","951.9200000000001","3780","","","","","-106","-3.299999952316284","5","39019","1780732414133"
"295","2026-06-06 04:54:34","11.89","88.5","951.9200000000001","3780","","","","","-102","4","5","39020","1780732474124"
"296","2026-06-06 04:55:34","11.83","88.5","951.9","3780","","","","","-104","2.5","5","39021","1780732534129"
"297","2026-06-06 04:56:34","12.07","88","951.86","3780","","","","","-101","4.800000190734863","5","39022","1780732594125"
"298","2026-06-06 04:57:34","12","88","951.9","3780","","","","","-102","3","5","39023","1780732654117"
"299","2026-06-06 04:58:34","11.96","88","951.9","3780","","","","","-106","-2.5","5","39024","1780732714128"
"300","2026-06-06 04:59:34","12","88","951.9200000000001","3780","","","","","-104","1.2999999523162842","5","39025","1780732774087"
"301","2026-06-06 05:00:34","12","88","951.94","3780","","","","","-105","-0.800000011920929","5","39026","1780732834119"
"302","2026-06-06 05:01:34","11.99","88","951.88","3780","","","","","-101","4.300000190734863","5","39027","1780732894118"
"303","2026-06-06 05:02:34","11.93","88","951.84","3780","","","","","-108","-8","5","39028","1780732954129"
"304","2026-06-06 05:03:34","12","88","951.8000000000001","3780","","","","","-101","4.5","5","39029","1780733014126"
"305","2026-06-06 05:04:34","11.98","88","951.78","3780","","","","","-103","2.299999952316284","5","39030","1780733074118"
"306","2026-06-06 05:05:34","11.96","88","951.74","3780","","","","","-104","0.5","5","39031","1780733134126"
"307","2026-06-06 05:06:34","12.08","87.5","951.72","3780","","","","","-105","1","5","39032","1780733194123"
"308","2026-06-06 05:07:34","12.03","87.5","951.72","3780","","","","","-103","-1.2999999523162842","5","39033","1780733254127"
"309","2026-06-06 05:08:34","11.98","87.5","951.72","3780","","","","","-108","-7.300000190734863","5","39034","1780733314117"
"310","2026-06-06 05:09:34","12.09","88","951.74","3780","","","","","-102","3.299999952316284","5","39035","1780733374129"
"311","2026-06-06 05:10:34","12.04","87.5","951.7","3780","","","","","-106","-1.2999999523162842","5","39036","1780733434128"
"312","2026-06-06 05:11:34","12.13","87.5","951.6800000000001","3780","","","","","-104","2.299999952316284","5","39037","1780733494115"
"313","2026-06-06 05:12:34","12.16","87","951.6800000000001","3780","","","","","-105","1.2999999523162842","5","39038","1780733554101"
"314","2026-06-06 05:13:34","12.19","87","951.66","3780","","","","","-105","0.5","5","39039","1780733614121"
"315","2026-06-06 05:14:34","12.17","87","951.6","3780","","","","","-103","3.799999952316284","5","39040","1780733674086"
"316","2026-06-06 05:15:34","12.12","87.5","951.66","3780","","","","","-103","0","5","39041","1780733734118"
"317","2026-06-06 05:16:34","12.03","87.5","951.6800000000001","3780","","","","","-104","2","5","39042","1780733794120"
"318","2026-06-06 05:17:34","12.06","87.5","951.72","3780","","","","","-103","3","5","39043","1780733854118"
"319","2026-06-06 05:18:34","12.19","87.5","951.6800000000001","3780","","","","","-104","2.299999952316284","5","39044","1780733914114"
"320","2026-06-06 05:19:34","12.14","87","951.72","3780","","","","","-102","3.299999952316284","5","39045","1780733974108"
"321","2026-06-06 05:20:34","12.18","87","951.72","3780","","","","","-102","2.5","5","39046","1780734034114"
"322","2026-06-06 05:21:34","12.14","87","951.7","3780","","","","","-103","1.5","5","39047","1780734094115"
"323","2026-06-06 05:22:34","12.14","87","951.72","3780","","","","","-103","2.299999952316284","5","39048","1780734154117"
"324","2026-06-06 05:23:34","12.09","87.5","951.7","3780","","","","","-103","0.30000001192092896","5","39049","1780734214093"
"325","2026-06-06 05:24:34","12.01","87.5","951.6800000000001","3780","","","","","-104","1.5","5","39050","1780734274118"
"326","2026-06-06 05:25:34","11.95","87.5","951.6800000000001","3780","","","","","-107","3.5","5","39051","1780734334123"
"327","2026-06-06 05:26:34","11.92","88","951.7","3780","","","","","-108","1.7999999523162842","5","39052","1780734394113"
"328","2026-06-06 05:27:34","11.87","87.5","951.78","3780","","","","","-102","4.5","5","39053","1780734454126"
"329","2026-06-06 05:28:34","11.89","88","951.78","3780","","","","","-107","3","5","39054","1780734514109"
"330","2026-06-06 05:29:34","11.92","88","951.82","3780","","","","","-103","3.5","5","39055","1780734574137"
"331","2026-06-06 05:31:34","11.96","87.5","951.8000000000001","3780","","","","","-103","1.2999999523162842","5","39057","1780734694115"
"332","2026-06-06 05:32:34","12.01","88","951.76","3780","","","","","-102","3.299999952316284","5","39058","1780734754114"
"333","2026-06-06 05:33:34","11.99","87.5","951.76","3780","","","","","-101","4.5","5","39059","1780734814117"
"334","2026-06-06 05:34:34","11.92","87.5","951.8000000000001","3780","","","","","-104","0.5","5","39060","1780734874109"
"335","2026-06-06 05:35:34","11.93","87.5","951.86","3780","","","","","-104","2","5","39061","1780734934120"
"336","2026-06-06 05:36:34","11.86","87.5","951.9","3780","","","","","-104","1.7999999523162842","5","39062","1780734994152"
"337","2026-06-06 05:37:34","11.82","88","951.94","3780","","","","","-103","1.7999999523162842","5","39063","1780735054111"
"338","2026-06-06 05:38:34","11.78","88","951.94","3780","","","","","-104","-0.30000001192092896","5","39064","1780735114117"
"339","2026-06-06 05:39:34","11.85","88.5","951.94","3780","","","","","-103","2.5","5","39065","1780735174106"
"340","2026-06-06 05:40:34","11.88","88","951.9","3780","","","","","-104","1.5","5","39066","1780735234115"
"341","2026-06-06 05:41:34","11.84","88","951.9200000000001","3780","","","","","-104","0.800000011920929","5","39067","1780735294123"
"342","2026-06-06 05:42:34","11.89","88","951.9","3780","","","","","-103","2.799999952316284","5","39068","1780735354123"
"343","2026-06-06 05:43:34","11.95","88","951.9200000000001","3780","","","","","-107","3.799999952316284","5","39069","1780735414114"
"344","2026-06-06 05:44:34","11.91","87.5","951.96","3780","","","","","-104","0.5","5","39070","1780735474076"
"345","2026-06-06 05:45:34","11.89","88","951.94","3780","","","","","-103","2.299999952316284","5","39071","1780735534119"
"346","2026-06-06 05:46:34","11.89","88","951.94","3780","","","","","-108","0.5","5","39072","1780735594112"
"347","2026-06-06 05:47:34","11.81","88","951.9","3780","","","","","-103","2.5","5","39073","1780735654189"
"348","2026-06-06 05:48:34","11.81","88.5","951.9","3780","","","","","-103","3","5","39074","1780735714116"
"349","2026-06-06 05:49:34","11.8","88.5","951.88","3780","","","","","-103","2.5","5","39075","1780735774083"
"350","2026-06-06 05:50:34","11.75","88.5","951.88","3780","","","","","-104","2.5","5","39076","1780735834115"
"351","2026-06-06 05:51:34","11.7","88.5","951.9200000000001","3780","","","","","-103","0.5","5","39077","1780735894111"
"352","2026-06-06 05:52:34","11.65","89","951.94","3780","","","","","-106","2.299999952316284","5","39078","1780735954113"
"353","2026-06-06 05:53:34","11.63","89","951.9200000000001","3780","","","","","-103","3.299999952316284","5","39079","1780736014111"
"354","2026-06-06 05:54:34","11.64","89","951.9200000000001","3780","","","","","-103","3","5","39080","1780736074083"
"355","2026-06-06 05:57:34","11.56","89","951.96","3780","","","","","-102","3","5","39083","1780736254111"
"356","2026-06-06 05:58:34","11.48","89","951.98","3780","","","","","-103","0.30000001192092896","5","39084","1780736314119"
"357","2026-06-06 05:59:34","11.47","89","951.98","3780","","","","","-103","2.299999952316284","5","39085","1780736374114"
"358","2026-06-06 06:00:34","11.45","89","952.02","3780","","","","","-103","1.5","5","39086","1780736434105"
"359","2026-06-06 06:01:34","11.42","89.5","952.02","3780","","","","","-101","3.799999952316284","5","39087","1780736494080"
"360","2026-06-06 06:02:34","11.42","89.5","952.04","3780","","","","","-105","2.5","5","39088","1780736554114"
"361","2026-06-06 06:03:33","","","","","","","","","-109","-7.5","5","39089","1780736613775"
"362","2026-06-06 06:03:34","11.42","89.5","952.02","3780","","","","","-107","2.799999952316284","5","39089","1780736614071"
"363","2026-06-06 06:04:34","11.38","89.5","952.02","3780","","","","","-100","-1.7999999523162842","5","39090","1780736674115"
"364","2026-06-06 06:05:33","","","","","","","","","-110","-5.5","5","39091","1780736733771"
"365","2026-06-06 06:05:34","11.37","90","952.02","3780","","","","","-107","2.5","5","39091","1780736734079"
"366","2026-06-06 06:06:34","11.5","89.5","952.02","3780","","","","","-105","1","5","39092","1780736794113"
"367","2026-06-06 06:07:34","11.45","89.5","952","3780","","","","","-104","2","5","39093","1780736854111"
"368","2026-06-06 06:08:34","11.37","89.5","952","3780","","","","","-108","2","5","39094","1780736914105"
"369","2026-06-06 06:09:34","11.4","90","952","3780","","","","","-104","1.7999999523162842","5","39095","1780736974107"
"370","2026-06-06 06:10:34","11.39","90","951.96","3780","","","","","-105","1.2999999523162842","5","39096","1780737034112"
"371","2026-06-06 06:11:34","11.28","89","951.98","3780","","","","","-103","2.5","5","39097","1780737094116"
"372","2026-06-06 06:12:34","11.29","89.5","951.98","3780","","","","","-105","1.2999999523162842","5","39098","1780737154113"
"373","2026-06-06 06:13:34","11.28","90","952","3780","","","","","-103","1.7999999523162842","5","39099","1780737214112"
"374","2026-06-06 06:14:34","11.22","89.5","952.02","3780","","","","","-103","2.5","5","39100","1780737274104"
"375","2026-06-06 06:15:34","11.14","89.5","952.08","3780","","","","","-104","2.799999952316284","5","39101","1780737334104"
"376","2026-06-06 06:16:34","11.08","90","952.12","3780","","","","","-104","1.7999999523162842","5","39102","1780737394103"
"377","2026-06-06 06:17:34","11.01","90","952.12","3780","","","","","-104","2.799999952316284","5","39103","1780737454107"
"378","2026-06-06 06:18:34","10.89","89","952.08","3780","","","","","-104","1.2999999523162842","5","39104","1780737514111"
"379","2026-06-06 06:19:34","10.9","90","952.1","3780","","","","","-104","1.7999999523162842","5","39105","1780737574115"
"380","2026-06-06 06:20:34","10.96","91","952.12","3780","","","","","-103","2.299999952316284","5","39106","1780737634106"
"381","2026-06-06 06:21:34","10.95","91","952.12","3780","","","","","-104","2.5","5","39107","1780737694106"
"382","2026-06-06 06:22:34","10.93","91","952.12","3780","","","","","-103","3.299999952316284","5","39108","1780737754103"
"383","2026-06-06 06:23:34","11","91.5","952.16","3760","","","","","-102","4.300000190734863","5","39109","1780737814096"
"384","2026-06-06 06:24:34","10.99","91","952.16","3780","","","","","-103","3","5","39110","1780737874106"
"385","2026-06-06 06:25:34","11.02","91","952.2","3780","","","","","-103","2.799999952316284","5","39111","1780737934105"
"386","2026-06-06 06:26:34","11.03","91","952.1800000000001","3780","","","","","-102","3.5","5","39112","1780737994112"
"387","2026-06-06 06:27:34","11.09","91","952.1800000000001","3780","","","","","-103","2.5","5","39113","1780738054103"
"388","2026-06-06 06:28:34","11.11","91","952.22","3780","","","","","-104","1.7999999523162842","5","39114","1780738114106"
"389","2026-06-06 06:29:34","11.04","90.5","952.2","3780","","","","","-104","2","5","39115","1780738174068"
"390","2026-06-06 06:30:34","10.98","90.5","952.26","3780","","","","","-103","2","5","39116","1780738234108"
"391","2026-06-06 06:31:34","10.97","91","952.22","3780","","","","","-103","2.799999952316284","5","39117","1780738294101"
"392","2026-06-06 06:32:34","10.89","90.5","952.26","3780","","","","","-103","2.5","5","39118","1780738354113"
"393","2026-06-06 06:33:34","10.85","91","952.28","3760","","","","","-103","0","5","39119","1780738414103"
"394","2026-06-06 06:34:34","10.82","91","952.28","3780","","","","","-103","2.799999952316284","5","39120","1780738474108"
"395","2026-06-06 06:35:34","10.75","91","952.3000000000001","3780","","","","","-103","2.799999952316284","5","39121","1780738534107"
"396","2026-06-06 06:36:34","10.75","91","952.32","3780","","","","","-102","0.800000011920929","5","39122","1780738594090"
"397","2026-06-06 06:37:34","10.69","91","952.32","3760","","","","","-106","-1.7999999523162842","5","39123","1780738654095"
"398","2026-06-06 06:38:34","10.63","90.5","952.32","3780","","","","","-108","2","5","39124","1780738714099"
"399","2026-06-06 06:39:34","10.73","91.5","952.34","3780","","","","","-105","3.299999952316284","5","39125","1780738774108"
"400","2026-06-06 06:40:34","10.8","91.5","952.38","3780","","","","","-107","2.799999952316284","5","39126","1780738834110"
"401","2026-06-06 06:41:34","10.81","91.5","952.38","3760","","","","","-103","2.5","5","39127","1780738894103"
"402","2026-06-06 06:42:34","10.82","91.5","952.4","3780","","","","","-103","2.5","5","39128","1780738954111"
"403","2026-06-06 06:43:34","10.82","91.5","952.4","3780","","","","","-103","1.2999999523162842","5","39129","1780739014102"
"404","2026-06-06 06:44:34","10.83","91.5","952.36","3780","","","","","-103","1.5","5","39130","1780739074092"
"405","2026-06-06 06:45:34","10.85","91.5","952.38","3780","","","","","-103","3","5","39131","1780739134070"
"406","2026-06-06 06:46:34","10.84","91.5","952.38","3760","","","","","-103","2.5","5","39132","1780739194076"
"407","2026-06-06 06:47:34","10.81","91.5","952.36","3780","","","","","-103","3","5","39133","1780739254104"
"408","2026-06-06 06:48:34","10.74","91","952.4","3780","","","","","-103","2.799999952316284","5","39134","1780739314093"
"409","2026-06-06 06:49:34","10.67","91","952.4","3760","","","","","-102","1","5","39135","1780739374095"
"410","2026-06-06 06:50:34","10.59","91","952.4","3780","","","","","-103","2.299999952316284","5","39136","1780739434091"
"411","2026-06-06 06:51:34","10.55","91.5","952.44","3760","","","","","-103","2.5","5","39137","1780739494089"
"412","2026-06-06 06:52:34","10.56","92","952.44","3760","","","","","-104","2.799999952316284","5","39138","1780739554098"
"413","2026-06-06 06:53:34","10.57","92","952.5","3760","","","","","-103","1.7999999523162842","5","39139","1780739614066"
"414","2026-06-06 06:54:34","10.49","92","952.5","3780","","","","","-103","2.799999952316284","5","39140","1780739674097"
"415","2026-06-06 06:55:34","10.45","91.5","952.54","3780","","","","","-103","2.299999952316284","5","39141","1780739734120"
"416","2026-06-06 06:56:34","10.57","92.5","952.52","3780","","","","","-103","2.299999952316284","5","39142","1780739794084"
"417","2026-06-06 06:57:34","10.63","92","952.5600000000001","3760","","","","","-103","1.7999999523162842","5","39143","1780739854069"
"418","2026-06-06 06:58:34","10.6","92","952.6","3780","","","","","-103","1.2999999523162842","5","39144","1780739914071"
"419","2026-06-06 06:59:34","10.51","92","952.66","3760","","","","","-104","2.5","5","39145","1780739974095"
"420","2026-06-06 07:00:34","10.46","91.5","952.62","3760","","","","","-103","2.5","5","39146","1780740034093"
"421","2026-06-06 07:01:34","10.45","92","952.6800000000001","3780","","","","","-104","1.5","5","39147","1780740094106"
"422","2026-06-06 07:02:34","10.66","92","952.6800000000001","3760","","","","","-103","1","5","39148","1780740154100"
"423","2026-06-06 07:04:34","10.7","92","952.72","3780","","","","","-104","2.299999952316284","5","39150","1780740274100"
"424","2026-06-06 07:05:34","10.69","92","952.78","3760","","","","","-104","1.5","5","39151","1780740334117"
"425","2026-06-06 07:06:34","10.69","92","952.76","3780","","","","","-103","2","5","39152","1780740394092"
"426","2026-06-06 07:07:34","10.62","91.5","952.78","3760","","","","","-103","2.799999952316284","5","39153","1780740454057"
"427","2026-06-06 07:08:34","10.68","92","952.78","3760","","","","","-103","2.799999952316284","5","39154","1780740514099"
"428","2026-06-06 07:09:34","10.68","92","952.76","3760","","","","","-103","1.5","5","39155","1780740574088"
"429","2026-06-06 07:10:34","10.66","91.5","952.82","3760","","","","","-104","2","5","39156","1780740634093"
"430","2026-06-06 07:11:34","10.62","91.5","952.82","3760","","","","","-104","2","5","39157","1780740694087"
"431","2026-06-06 07:12:34","10.55","91.5","952.82","3760","","","","","-103","2.299999952316284","5","39158","1780740754085"
"432","2026-06-06 07:13:34","10.56","91.5","952.82","3760","","","","","-107","2.799999952316284","5","39159","1780740814086"
"433","2026-06-06 07:14:34","10.58","92","952.82","3760","","","","","-107","2.799999952316284","5","39160","1780740874091"
"434","2026-06-06 07:15:34","10.6","92","952.86","3780","","","","","-107","0","5","39161","1780740934136"
"435","2026-06-06 07:16:34","10.64","92","952.86","3760","","","","","-104","2.299999952316284","5","39162","1780740994055"
"436","2026-06-06 07:17:34","10.66","92","952.86","3760","","","","","-103","2.5","5","39163","1780741054064"
"437","2026-06-06 07:18:34","10.64","92","952.84","3780","","","","","-102","-3.299999952316284","5","39164","1780741114095"
"438","2026-06-06 07:19:34","10.65","92","952.86","3760","","","","","-103","0.30000001192092896","5","39165","1780741174094"
"439","2026-06-06 07:20:34","10.7","92","952.9200000000001","3760","","","","","-104","0.5","5","39166","1780741234094"
"440","2026-06-06 07:21:34","10.64","91.5","952.9","3760","","","","","-103","0","5","39167","1780741294096"
"441","2026-06-06 07:22:34","10.72","92","952.9200000000001","3760","","","","","-104","1.5","5","39168","1780741354102"
"442","2026-06-06 07:23:34","10.71","92","952.96","3760","","","","","-102","-1.5","5","39169","1780741414098"
"443","2026-06-06 07:24:34","10.7","92","952.9","3760","","","","","-104","1.7999999523162842","5","39170","1780741474094"
"444","2026-06-06 07:25:34","10.69","92","952.96","3760","","","","","-104","1.2999999523162842","5","39171","1780741534098"
"445","2026-06-06 07:26:34","10.67","92","952.96","3760","","","","","-104","2","5","39172","1780741594099"
"446","2026-06-06 07:27:34","10.67","92","952.96","3760","","","","","-103","2","5","39173","1780741654101"
"447","2026-06-06 07:28:34","10.69","92","952.98","3760","","","","","-104","1.2999999523162842","5","39174","1780741714093"
"448","2026-06-06 07:29:34","10.8","92","952.96","3760","","","","","-103","0.5","5","39175","1780741774096"
"449","2026-06-06 07:30:34","10.83","92","953","3760","","","","","-104","1.5","5","39176","1780741834095"
"450","2026-06-06 07:31:34","10.86","91.5","953.04","3760","","","","","-103","-0.30000001192092896","5","39177","1780741894100"
"451","2026-06-06 07:32:34","10.91","91.5","953.0600000000001","3760","","","","","-104","1.7999999523162842","5","39178","1780741954098"
"452","2026-06-06 07:33:34","10.9","91.5","953.1","3760","","","","","-105","1.5","5","39179","1780742014092"
"453","2026-06-06 07:34:34","10.93","91.5","953.08","3760","","","","","-104","2.299999952316284","5","39180","1780742074102"
"454","2026-06-06 07:35:34","10.97","91","953.14","3760","","","","","-104","2","5","39181","1780742134100"
"455","2026-06-06 07:36:34","11.05","91.5","953.1","3760","","","","","-108","0.5","5","39182","1780742194093"
"456","2026-06-06 07:37:34","11.11","91","953.12","3760","","","","","-105","1.7999999523162842","5","39183","1780742254100"
"457","2026-06-06 07:38:34","11.14","91","953.08","3760","","","","","-104","2","5","39184","1780742314093"
"458","2026-06-06 07:39:34","11.17","90.5","953.0600000000001","3760","","","","","-102","3.799999952316284","5","39185","1780742374098"
"459","2026-06-06 07:40:34","11.3","90.5","953.14","3760","","","","","-102","4.5","5","39186","1780742434094"
"460","2026-06-06 07:41:34","11.29","90","953.1","3760","","","","","-107","3","5","39187","1780742494091"
"461","2026-06-06 07:42:34","11.36","90","953.12","3760","","","","","-103","3.299999952316284","5","39188","1780742554086"
"462","2026-06-06 07:43:34","11.45","89.5","953.14","3760","","","","","-104","2","5","39189","1780742614088"
"463","2026-06-06 07:44:34","11.49","89","953.12","3760","","","","","-102","-0.800000011920929","5","39190","1780742674094"
"464","2026-06-06 07:45:34","11.55","89","953.1800000000001","3760","","","","","-103","2.5","5","39191","1780742734130"
"465","2026-06-06 07:46:34","11.59","89","953.2","3760","","","","","-104","2","5","39192","1780742794087"
"466","2026-06-06 07:47:34","11.62","88.5","953.22","3760","","","","","-104","2","5","39193","1780742854090"
"467","2026-06-06 07:48:34","11.75","88","953.28","3760","","","","","-104","2","5","39194","1780742914085"
"468","2026-06-06 07:49:34","11.82","87.5","953.28","3760","","","","","-105","2","5","39195","1780742974087"
"469","2026-06-06 07:50:34","11.9","87.5","953.28","3760","","","","","-104","0.5","5","39196","1780743034097"
"470","2026-06-06 07:51:34","11.92","87","953.28","3760","","","","","-104","1.2999999523162842","5","39197","1780743094099"
"471","2026-06-06 07:52:34","11.96","87","953.3000000000001","3760","","","","","-105","0.5","5","39198","1780743154087"
"472","2026-06-06 07:53:34","11.99","86.5","953.28","3760","","","","","-104","0.800000011920929","5","39199","1780743214086"
"473","2026-06-06 07:54:34","12.03","86.5","953.32","3760","","","","","-104","0.5","5","39200","1780743274095"
"474","2026-06-06 07:55:34","12.07","86.5","953.24","3760","","","","","-104","3.299999952316284","5","39201","1780743334087"
"475","2026-06-06 07:56:34","12.11","86.5","953.3000000000001","3780","","","","","-103","2.299999952316284","5","39202","1780743394084"
"476","2026-06-06 07:57:34","12.13","86.5","953.32","3760","","","","","-103","2.799999952316284","5","39203","1780743454094"
"477","2026-06-06 07:58:34","12.13","86.5","953.3000000000001","3760","","","","","-103","2.5","5","39204","1780743514085"
"478","2026-06-06 07:59:34","12.13","86.5","953.28","3780","","","","","-103","3.299999952316284","5","39205","1780743574090"
"479","2026-06-06 08:00:34","12.18","86","953.28","3760","","","","","-104","1.7999999523162842","5","39206","1780743634055"
"480","2026-06-06 08:01:34","12.2","86","953.26","3780","","","","","-103","2","5","39207","1780743694084"
"481","2026-06-06 08:02:34","12.23","85.5","953.26","3760","","","","","-103","2","5","39208","1780743754083"
"482","2026-06-06 08:04:34","12.24","86","953.22","3760","","","","","-104","1.5","5","39210","1780743874093"
"483","2026-06-06 08:05:34","12.31","86","953.22","3780","","","","","-104","0.800000011920929","5","39211","1780743934091"
"484","2026-06-06 08:06:34","12.4","85.5","953.3000000000001","3780","","","","","-104","2","5","39212","1780743994086"
"485","2026-06-06 08:07:34","12.45","85.5","953.22","3780","","","","","-104","1.7999999523162842","5","39213","1780744054089"
"486","2026-06-06 08:08:34","12.48","85","953.22","3780","","","","","-104","0.800000011920929","5","39214","1780744114078"
"487","2026-06-06 08:09:34","12.44","85.5","953.24","3780","","","","","-106","1.2999999523162842","5","39215","1780744174080"
"488","2026-06-06 08:10:34","12.46","85.5","953.24","3760","","","","","-103","0.800000011920929","5","39216","1780744234084"
"489","2026-06-06 08:11:34","12.48","85.5","953.24","3760","","","","","-107","1","5","39217","1780744294083"
"490","2026-06-06 08:12:34","12.54","85.5","953.26","3760","","","","","-104","2.299999952316284","5","39218","1780744354093"
"491","2026-06-06 08:13:34","12.63","85.5","953.24","3780","","","","","-104","1.5","5","39219","1780744414077"
"492","2026-06-06 08:14:34","12.71","85","953.28","3760","","","","","-104","0.800000011920929","5","39220","1780744474094"
"493","2026-06-06 08:15:34","12.75","84","953.26","3780","","","","","-104","0.5","5","39221","1780744534081"
"494","2026-06-06 08:16:34","12.76","84","953.3000000000001","3780","","","","","-104","0","5","39222","1780744594081"
"495","2026-06-06 08:17:34","12.79","84","953.3000000000001","3780","","","","","-105","3","5","39223","1780744654091"
"496","2026-06-06 08:18:34","12.83","84","953.3000000000001","3780","","","","","-104","1.2999999523162842","5","39224","1780744714083"
"497","2026-06-06 08:19:34","12.89","84.5","953.3000000000001","3780","","","","","-104","1","5","39225","1780744774081"
"498","2026-06-06 08:20:34","12.96","84","953.34","3780","","","","","-104","0.5","5","39226","1780744834095"
