"Nº","Data e Hora (America/Sao_Paulo)","Temperatura (°C)","Umidade Relativa (%)","Pressão Atmosférica (hPa)","Tensão do Sistema (mV)","Luminosidade (lux)","Latitude (°)","Longitude (°)","Altitude (m)","RSSI (dBm)","SNR (dB)","DR","Frame Counter","Timestamp Aquisição (ms)"
"627","2026-06-06 08:48:48","18.16","62.5","949.88","3420","","-22.828235626220703","-47.06095886230469","651.4000000000001","-108","-6.300000190734863","0","12527","1780746528578"
"628","2026-06-06 08:48:58","18.17","63","949.78","3420","","-22.828323364257812","-47.060909271240234","650.2","-107","-13.5","0","12528","1780746538574"
"629","2026-06-06 08:49:08","18.18","63","949.76","3440","","-22.82842254638672","-47.06086730957031","646.5","-106","-5.5","0","12529","1780746548582"
"630","2026-06-06 08:49:18","18.2","63","949.86","3440","","-22.828540802001953","-47.06081008911133","638.5","-108","-12.300000190734863","0","12530","1780746558594"
"631","2026-06-06 08:49:28","18.21","63.5","949.6","3420","","-22.82863426208496","-47.06076431274414","636.5","-106","-4","0","12531","1780746568585"
"632","2026-06-06 08:49:38","18.23","63","949.54","3420","","-22.82870864868164","-47.060726165771484","635.9000000000001","-106","-9.300000190734863","0","12532","1780746578589"
"633","2026-06-06 08:49:48","18.25","63","949.44","3420","","-22.82879066467285","-47.06068420410156","636.7","-107","-4.300000190734863","0","12533","1780746588574"
"634","2026-06-06 08:49:58","18.27","63","949.44","3440","","-22.828859329223633","-47.06064987182617","638.4000000000001","-103","-0.30000001192092896","0","12534","1780746598587"
"635","2026-06-06 08:50:08","18.3","63","949.26","3420","","-22.82893180847168","-47.06060791015625","639.4000000000001","-105","-2.5","0","12535","1780746608579"
"636","2026-06-06 08:50:18","18.32","63","949.12","3440","","-22.82901382446289","-47.06056594848633","639.7","-102","0.30000001192092896","0","12536","1780746618584"
"637","2026-06-06 08:50:28","18.35","63.5","949.0600000000001","3420","","-22.829099655151367","-47.060523986816406","639.2","-106","-7.800000190734863","0","12537","1780746628581"
"638","2026-06-06 08:50:38","18.37","63.5","948.94","3420","","-22.829181671142578","-47.06048583984375","638.2","-102","1.5","0","12538","1780746638585"
"639","2026-06-06 08:50:48","18.4","63.5","948.9200000000001","3440","","-22.829259872436523","-47.06044006347656","638.9000000000001","-105","-1.2999999523162842","0","12539","1780746648583"
"640","2026-06-06 08:50:58","18.43","63.5","948.74","3440","","-22.829341888427734","-47.06040573120117","639.2","-107","-4.5","0","12540","1780746658585"
"641","2026-06-06 08:51:08","18.46","64","948.58","3440","","-22.82940673828125","-47.060359954833984","641.2","-107","-6.300000190734863","0","12541","1780746668580"
"642","2026-06-06 08:51:18","18.48","63.5","948.44","3420","","-22.829479217529297","-47.06033706665039","643","-105","-3","0","12542","1780746678581"
"643","2026-06-06 08:51:28","18.52","63.5","948.4","3420","","-22.829551696777344","-47.06037902832031","645.7","-105","-4.800000190734863","0","12543","1780746688579"
"644","2026-06-06 08:51:38","18.54","63.5","948.28","3440","","-22.82961654663086","-47.06045150756836","646.7","-107","-5.800000190734863","0","12544","1780746698578"
"645","2026-06-06 08:51:48","18.58","63.5","948.48","3440","","-22.829620361328125","-47.060543060302734","648.5","-106","-5","0","12545","1780746708573"
"646","2026-06-06 08:51:58","18.61","64","948.34","3440","","-22.829614639282227","-47.060638427734375","648","-105","-5.300000190734863","0","12546","1780746718572"
"647","2026-06-06 08:52:08","18.65","64.5","948.32","3440","","-22.829614639282227","-47.06074142456055","647.4000000000001","-108","-14.300000190734863","0","12547","1780746728588"
"648","2026-06-06 08:52:18","18.7","65","948.36","3440","","-22.829607009887695","-47.06084442138672","647.2","-108","-12.300000190734863","0","12548","1780746738583"
"649","2026-06-06 08:52:28","18.74","65","948.38","3440","","-22.82960319519043","-47.060951232910156","647.2","-107","-8.800000190734863","0","12549","1780746748572"
"650","2026-06-06 08:52:38","18.78","65","948.4","3420","","-22.8295955657959","-47.06105041503906","647.7","-108","-10.300000190734863","0","12550","1780746758580"
"651","2026-06-06 08:52:48","18.83","65","948.38","3440","","-22.82958984375","-47.0611572265625","647.2","-107","-10.800000190734863","0","12551","1780746768576"
"652","2026-06-06 08:52:58","18.88","65","948.5600000000001","3440","","-22.82958984375","-47.0612678527832","644.7","-107","-10.300000190734863","0","12552","1780746778574"
"653","2026-06-06 08:53:18","18.98","65","948.8000000000001","3440","","-22.8295841217041","-47.061492919921875","642.7","-107","-9.300000190734863","0","12554","1780746798580"
"654","2026-06-06 08:53:38","19.09","65","948.58","3420","","-22.829662322998047","-47.061668395996094","645.5","-107","-6.800000190734863","0","12556","1780746818578"
"655","2026-06-06 08:53:48","19.14","65.5","948.96","3440","","-22.829668045043945","-47.061763763427734","645","-108","-11.300000190734863","0","12557","1780746828578"
"656","2026-06-06 08:53:58","19.19","65.5","948.78","3420","","-22.82968521118164","-47.061866760253906","643.7","-107","-16.299999237060547","0","12558","1780746838583"
"657","2026-06-06 08:54:08","19.24","66","948.64","3440","","-22.829713821411133","-47.06196975708008","644.7","-108","-13.300000190734863","0","12559","1780746848574"
"658","2026-06-06 08:54:18","19.28","65","948.5","3440","","-22.829784393310547","-47.06199264526367","647","-108","-10.5","0","12560","1780746858580"
"659","2026-06-06 08:54:28","19.34","65.5","948.9","3420","","-22.829856872558594","-47.06201171875","649.4000000000001","-107","-11.5","0","12561","1780746868573"
"660","2026-06-06 08:54:38","19.4","64.5","948.3000000000001","3420","","-22.829931259155273","-47.06203079223633","653","-108","-6.5","0","12562","1780746878582"
"661","2026-06-06 08:54:48","19.44","66","948.6","3420","","-22.830028533935547","-47.06206130981445","650.5","-108","-6.800000190734863","0","12563","1780746888583"
"662","2026-06-06 08:54:58","19.49","65","948.1800000000001","3420","","-22.83012580871582","-47.06209945678711","648.2","-106","-8.300000190734863","0","12564","1780746898582"
"663","2026-06-06 08:55:08","19.54","64.5","948.1","3440","","-22.8302059173584","-47.0621223449707","649.4000000000001","-106","-2","0","12565","1780746908552"
"664","2026-06-06 08:55:18","19.58","64.5","948.14","3420","","-22.83026885986328","-47.0621452331543","651.2","-105","-2.299999952316284","0","12566","1780746918579"
"665","2026-06-06 08:55:28","19.62","63","948.0600000000001","3420","","-22.830354690551758","-47.062171936035156","651.7","-105","-17.5","0","12567","1780746928583"
"666","2026-06-06 08:55:38","19.66","64","948","3440","","-22.830425262451172","-47.06219482421875","653","-108","-14","0","12568","1780746938583"
"667","2026-06-06 08:55:48","19.7","64.5","948.12","3440","","-22.830533981323242","-47.06220626831055","650.9000000000001","-107","-8.5","0","12569","1780746948583"
"668","2026-06-06 08:55:58","19.74","65","947.9","3420","","-22.83062744140625","-47.06223678588867","652.7","-107","-10.5","0","12570","1780746958583"
"669","2026-06-06 08:56:08","19.77","64","947.88","3420","","-22.830718994140625","-47.06227493286133","654.2","-107","-8","0","12571","1780746968578"
"670","2026-06-06 08:56:18","19.8","64","947.82","3420","","-22.83079719543457","-47.062294006347656","660.4000000000001","-108","-11.800000190734863","0","12572","1780746978553"
"671","2026-06-06 08:56:28","19.83","61.5","947.94","3440","","-22.830907821655273","-47.062320709228516","658","-107","-9.300000190734863","0","12573","1780746988588"
"672","2026-06-06 08:56:48","19.89","63","947.5600000000001","3420","","-22.83111000061035","-47.062381744384766","653.9000000000001","-108","-10.300000190734863","0","12575","1780747008582"
"673","2026-06-06 08:56:58","19.92","66","947.66","3420","","-22.83119773864746","-47.06239318847656","651.5","-107","-9.5","0","12576","1780747018582"
"674","2026-06-06 08:57:08","19.96","61.5","947.52","3420","","-22.831274032592773","-47.0623893737793","653.2","-106","-19","0","12577","1780747028584"
"675","2026-06-06 08:57:18","20","64","947.44","3420","","-22.83135223388672","-47.062381744384766","659","-107","-13.800000190734863","0","12578","1780747038575"
"676","2026-06-06 08:57:28","20.02","62.5","947.44","3420","","-22.831439971923828","-47.06237030029297","661.5","-107","-12.800000190734863","0","12579","1780747048582"
"677","2026-06-06 08:57:38","20.05","61","947.48","3440","","-22.831518173217773","-47.0623893737793","664.7","-107","-10","0","12580","1780747058584"
"678","2026-06-06 08:57:48","20.07","62.5","947.6800000000001","3420","","-22.831588745117188","-47.06247329711914","660","-108","-15.800000190734863","0","12581","1780747068586"
"679","2026-06-06 08:58:08","20.11","58.5","947.62","3420","","-22.83155632019043","-47.06266403198242","654","-108","-20.299999237060547","0","12583","1780747088584"
"680","2026-06-06 08:58:28","20.13","61","947.82","3420","","-22.831457138061523","-47.0628662109375","654.4000000000001","-107","-19","0","12585","1780747108579"
"681","2026-06-06 08:58:38","20.14","60","947.9200000000001","3420","","-22.83141326904297","-47.062965393066406","652.2","-108","-15.300000190734863","0","12586","1780747118583"
"682","2026-06-06 08:58:58","20.14","62","949.12","3420","","-22.831310272216797","-47.06315612792969","647.7","-107","-14.5","0","12588","1780747138587"
"683","2026-06-06 08:59:18","20.15","59","948.48","3420","","-22.831222534179688","-47.06334686279297","648.7","-107","-19.5","0","12590","1780747158583"
"684","2026-06-06 08:59:38","20.15","62.5","948.54","3420","","-22.83115005493164","-47.063541412353516","645.7","-106","-10.300000190734863","0","12592","1780747178582"
"685","2026-06-06 08:59:48","20.15","60.5","948.64","3440","","-22.831087112426758","-47.06364059448242","643.5","-108","-15.5","0","12593","1780747188574"
"686","2026-06-06 08:59:58","20.15","60.5","948.6800000000001","3420","","-22.831043243408203","-47.06372833251953","644.2","-108","-18","0","12594","1780747198584"
"687","2026-06-06 09:00:08","20.16","58","948.9200000000001","3420","","-22.830944061279297","-47.06380844116211","640.7","-108","-12.800000190734863","0","12595","1780747208580"
"688","2026-06-06 09:00:18","20.15","58.5","948.84","3420","","-22.830883026123047","-47.06388854980469","639.5","-107","-16","0","12596","1780747218575"
"689","2026-06-06 09:00:28","20.15","61","949.4","3420","","-22.830806732177734","-47.063961029052734","639.2","-106","-12.800000190734863","0","12597","1780747228582"
"690","2026-06-06 09:00:48","20.14","59.5","949.02","3420","","-22.83063316345215","-47.06410598754883","637.9000000000001","-107","-13.300000190734863","0","12599","1780747248542"
"691","2026-06-06 09:00:58","20.14","58.5","949.2","3420","","-22.830549240112305","-47.06418228149414","638.2","-107","-13.800000190734863","0","12600","1780747258584"
"692","2026-06-06 09:01:08","20.13","60.5","949.26","3420","","-22.830463409423828","-47.06425857543945","636.5","-105","-19","0","12601","1780747268580"
"693","2026-06-06 09:01:18","20.13","60","949.54","3420","","-22.830381393432617","-47.0643310546875","635.9000000000001","-107","-10.800000190734863","0","12602","1780747278586"
"694","2026-06-06 09:01:28","20.12","62","949.36","3420","","-22.830310821533203","-47.06439971923828","636.4000000000001","-107","-18.299999237060547","0","12603","1780747288582"
"695","2026-06-06 09:01:38","20.12","61","949.44","3420","","-22.83022689819336","-47.06447219848633","636.7","-108","-16","0","12604","1780747298588"
"696","2026-06-06 09:01:48","20.11","61","949.48","3420","","-22.830148696899414","-47.064552307128906","636.2","-108","-15","0","12605","1780747308587"
"697","2026-06-06 09:01:58","20.12","60.5","950.0600000000001","3420","","-22.830074310302734","-47.06462478637695","636.5","-108","-17.5","0","12606","1780747318580"
"698","2026-06-06 09:02:08","20.12","60.5","949.64","3420","","-22.829984664916992","-47.06470489501953","634.7","-108","-13","0","12607","1780747328582"
"699","2026-06-06 09:02:18","20.11","60.5","949.62","3420","","-22.82990837097168","-47.064781188964844","634.5","-108","-18.299999237060547","0","12608","1780747338581"
"700","2026-06-06 09:02:28","20.12","59","950.34","3420","","-22.829837799072266","-47.06484603881836","633.2","-108","-14.300000190734863","0","12609","1780747348573"
"701","2026-06-06 09:02:48","20.12","57.5","949.82","3420","","-22.829662322998047","-47.06492614746094","630","-109","-14","0","12611","1780747368573"
"702","2026-06-06 09:02:58","20.12","58","949.82","3420","","-22.829570770263672","-47.06490707397461","629.7","-108","-16","0","12612","1780747378574"
"703","2026-06-06 09:03:08","20.11","56.5","949.82","3420","","-22.829500198364258","-47.064903259277344","628.5","-108","-12.800000190734863","0","12613","1780747388578"
"704","2026-06-06 09:03:18","20.11","59.5","949.86","3420","","-22.829410552978516","-47.06496047973633","631.2","-108","-13","0","12614","1780747398577"
"705","2026-06-06 09:03:28","20.1","61.5","949.94","3420","","-22.829320907592773","-47.06503677368164","630.5","-107","-10.800000190734863","0","12615","1780747408572"
"706","2026-06-06 09:03:38","20.1","60","949.96","3420","","-22.829254150390625","-47.065120697021484","631.5","-108","-11","0","12616","1780747418573"
"707","2026-06-06 09:03:48","20.11","59.5","950.04","3420","","-22.82923126220703","-47.065223693847656","629.7","-107","-9","0","12617","1780747428569"
"708","2026-06-06 09:03:58","20.1","58.5","950.1","3420","","-22.829221725463867","-47.065338134765625","628.9000000000001","-108","-11.300000190734863","0","12618","1780747438577"
"709","2026-06-06 09:04:08","20.1","59.5","950.16","3420","","-22.829198837280273","-47.0654296875","629.7","-108","-16.5","0","12619","1780747448578"
"710","2026-06-06 09:04:28","20.09","59","950.28","3420","","-22.82908058166504","-47.065574645996094","629.5","-108","-18.5","0","12621","1780747468550"
"711","2026-06-06 09:04:38","20.08","63","950.32","3420","","-22.829011917114258","-47.06563949584961","629.5","-108","-15.300000190734863","0","12622","1780747478582"
"712","2026-06-06 09:04:58","20.07","58","950.38","3420","","-22.828857421875","-47.065773010253906","629.7","-107","-12.800000190734863","0","12624","1780747498576"
"713","2026-06-06 09:05:08","20.07","59.5","950.48","3420","","-22.82879066467285","-47.06583786010742","630.4000000000001","-108","-10.5","0","12625","1780747508578"
"714","2026-06-06 09:05:38","20.05","61.5","950.54","3420","","-22.828632354736328","-47.066043853759766","632.7","-108","-18.799999237060547","0","12628","1780747538574"
"715","2026-06-06 09:05:48","20.04","59.5","950.66","3420","","-22.828567504882812","-47.06610107421875","633.2","-108","-16.299999237060547","0","12629","1780747548585"
"716","2026-06-06 09:06:18","20.01","59.5","950.66","3420","","-22.82842254638672","-47.066280364990234","635","-109","-21","0","12632","1780747578575"
"717","2026-06-06 09:06:58","19.95","58.5","950.88","3400","","-22.82807159423828","-47.0665397644043","634.7","-108","-11.5","0","12636","1780747618577"
"718","2026-06-06 09:07:08","19.94","56","950.8000000000001","3420","","-22.827974319458008","-47.06660842895508","633.2","-108","-18.5","0","12637","1780747628572"
"719","2026-06-06 09:07:18","19.92","57","950.72","3420","","-22.82793426513672","-47.06667709350586","633.7","-108","-11.300000190734863","0","12638","1780747638578"
"720","2026-06-06 09:07:28","19.91","58.5","950.8000000000001","3420","","-22.827865600585938","-47.06673812866211","634.2","-108","-14.800000190734863","0","12639","1780747648571"
"721","2026-06-06 09:07:38","19.9","57","950.76","3420","","-22.82776641845703","-47.06681442260742","631.2","-108","-20.5","0","12640","1780747658571"
"722","2026-06-06 09:07:48","19.88","60","950.82","3420","","-22.827678680419922","-47.06688690185547","629.7","-108","-12.300000190734863","0","12641","1780747668582"
"723","2026-06-06 09:07:58","19.87","58.5","950.8000000000001","3420","","-22.82760238647461","-47.06697082519531","629.2","-108","-11.800000190734863","0","12642","1780747678581"
"724","2026-06-06 09:08:08","19.86","58.5","950.8000000000001","3420","","-22.82752799987793","-47.06704330444336","628","-107","-7.300000190734863","0","12643","1780747688572"
"725","2026-06-06 09:08:18","19.85","58.5","950.96","3420","","-22.827451705932617","-47.06711196899414","626.9000000000001","-108","-10.300000190734863","0","12644","1780747698570"
"726","2026-06-06 09:08:38","19.83","58","950.78","3420","","-22.827295303344727","-47.067256927490234","624.7","-107","-5.5","0","12646","1780747718583"
"727","2026-06-06 09:08:48","19.83","59.5","950.78","3420","","-22.827219009399414","-47.067317962646484","624.2","-106","-5.5","0","12647","1780747728579"
"728","2026-06-06 09:08:58","19.82","57.5","950.9","3420","","-22.827146530151367","-47.06736373901367","624","-107","-9.800000190734863","0","12648","1780747738581"
"729","2026-06-06 09:09:18","19.82","60.5","951.0600000000001","3420","","-22.82698631286621","-47.06743240356445","625.9000000000001","-108","-9.5","0","12650","1780747758582"
"730","2026-06-06 09:09:28","19.82","59","950.88","3420","","-22.82691192626953","-47.06745147705078","626.9000000000001","-106","-5.5","0","12651","1780747768575"
"731","2026-06-06 09:09:38","19.83","58.5","951.02","3420","","-22.82681655883789","-47.06747817993164","627","-103","-1","0","12652","1780747778581"
"732","2026-06-06 09:09:48","19.83","61","951.24","3420","","-22.826717376708984","-47.067466735839844","626.4000000000001","-107","-5.800000190734863","0","12653","1780747788581"
"733","2026-06-06 09:09:58","19.83","57.5","950.9200000000001","3420","","-22.826663970947266","-47.06745147705078","624.7","-106","-10","0","12654","1780747798574"
"734","2026-06-06 09:10:18","19.84","60","950.96","3420","","-22.826526641845703","-47.06739807128906","624","-108","-8.5","0","12656","1780747818579"
"735","2026-06-06 09:10:28","19.84","55.5","951","3420","","-22.826433181762695","-47.06736373901367","623.5","-104","-4.800000190734863","0","12657","1780747828579"
"736","2026-06-06 09:10:38","19.84","59","951.12","3420","","-22.826351165771484","-47.06730651855469","622.5","-105","-4.800000190734863","0","12658","1780747838577"
"737","2026-06-06 09:10:48","19.85","60.5","951.02","3420","","-22.8262882232666","-47.0672607421875","621.9000000000001","-106","-2.799999952316284","0","12659","1780747848582"
"738","2026-06-06 09:10:58","19.85","58","951.08","3420","","-22.826213836669922","-47.06719207763672","621.7","-105","-1","0","12660","1780747858578"
"739","2026-06-06 09:11:08","19.85","57.5","951.0600000000001","3420","","-22.826141357421875","-47.06712341308594","621.7","-102","-3.5","0","12661","1780747868584"
"740","2026-06-06 09:11:18","19.85","58.5","951.04","3420","","-22.826082229614258","-47.067039489746094","621.4000000000001","-103","0.5","0","12662","1780747878572"
"741","2026-06-06 09:11:28","19.86","58.5","951.1","3400","","-22.826040267944336","-47.066959381103516","621.2","-102","-2.799999952316284","0","12663","1780747888572"
"742","2026-06-06 09:11:38","19.86","58.5","951.1","3420","","-22.826005935668945","-47.06694030761719","622","-105","-0.30000001192092896","0","12664","1780747898546"
"743","2026-06-06 09:11:48","19.87","61.5","951.02","3420","","-22.825927734375","-47.06695556640625","621","-104","-1.7999999523162842","0","12665","1780747908579"
"744","2026-06-06 09:11:58","19.89","57","951.12","3420","","-22.82584571838379","-47.06697082519531","620","-102","-0.30000001192092896","0","12666","1780747918541"
"745","2026-06-06 09:12:08","19.89","59.5","951.16","3420","","-22.82579231262207","-47.066917419433594","621","-104","-1","0","12667","1780747928575"
"746","2026-06-06 09:12:18","19.9","59.5","951.1800000000001","3420","","-22.825651168823242","-47.06694030761719","620.7","-106","-3.299999952316284","0","12668","1780747938588"
"747","2026-06-06 09:12:28","19.92","57.5","951.24","3420","","-22.8255672454834","-47.06690979003906","620","-104","-1.2999999523162842","0","12669","1780747948581"
"748","2026-06-06 09:12:38","19.94","61","951.2","3420","","-22.825489044189453","-47.06690979003906","620.9000000000001","-100","1.5","0","12670","1780747958567"
"749","2026-06-06 09:12:48","19.95","59.5","951.26","3420","","-22.825443267822266","-47.0669059753418","624.2","-106","-4","0","12671","1780747968571"
"750","2026-06-06 09:13:08","20","58","951.32","3420","","-22.825260162353516","-47.06696319580078","637.5","-103","0.800000011920929","0","12673","1780747988568"
"751","2026-06-06 09:13:18","20.01","58","951.32","3420","","-22.825149536132812","-47.067020416259766","645.5","-105","-3.299999952316284","0","12674","1780747998574"
"752","2026-06-06 09:13:28","20.04","57.5","951.38","3420","","-22.825057983398438","-47.06707000732422","654.7","-105","-2.5","0","12675","1780748008566"
"753","2026-06-06 09:13:38","20.06","58.5","951.32","3420","","-22.825014114379883","-47.06711196899414","654","-104","0.5","0","12676","1780748018578"
"754","2026-06-06 09:13:48","20.07","59","951.4200000000001","3420","","-22.82498550415039","-47.067108154296875","640","-103","-2","0","12677","1780748028583"
"755","2026-06-06 09:13:58","20.09","59.5","951.46","3420","","-22.824939727783203","-47.067134857177734","634.7","-104","-1.2999999523162842","0","12678","1780748038571"
"756","2026-06-06 09:14:08","20.11","56.5","951.34","3380","","-22.82486915588379","-47.06716537475586","630.2","-101","2","0","12679","1780748048576"
"757","2026-06-06 09:14:18","20.12","55.5","951.46","3400","","-22.82479476928711","-47.06719970703125","628.7","-98","4.300000190734863","0","12680","1780748058581"
"758","2026-06-06 09:14:28","20.13","57","951.5","3420","","-22.824739456176758","-47.0672492980957","627.2","-99","2.299999952316284","0","12681","1780748068573"
"759","2026-06-06 09:14:38","20.14","55.5","951.5","3420","","-22.8247127532959","-47.067298889160156","626","-103","-3.299999952316284","0","12682","1780748078568"
"760","2026-06-06 09:14:48","20.15","58.5","951.52","3400","","-22.824642181396484","-47.06733322143555","623.5","-102","0.800000011920929","0","12683","1780748088578"
"761","2026-06-06 09:14:58","20.15","56.5","951.58","3420","","-22.82455825805664","-47.06739807128906","621.5","-98","2.799999952316284","0","12684","1780748098578"
"762","2026-06-06 09:15:08","20.15","55.5","951.8000000000001","3420","","-22.82439613342285","-47.06752014160156","622.2","-104","-2.5","0","12685","1780748108593"
"763","2026-06-06 09:15:18","20.15","55","951.62","3420","","-22.82430076599121","-47.0676155090332","623","-104","1.2999999523162842","0","12686","1780748118575"
"764","2026-06-06 09:15:28","20.15","57","951.66","3420","","-22.824235916137695","-47.06767272949219","622","-107","-2.799999952316284","0","12687","1780748128575"
"765","2026-06-06 09:15:38","20.15","56.5","951.7","3400","","-22.824132919311523","-47.06775665283203","623.9000000000001","-106","-6.5","0","12688","1780748138583"
"766","2026-06-06 09:15:48","20.14","56","951.64","3400","","-22.824039459228516","-47.06782913208008","626.5","-104","-1","0","12689","1780748148585"
"767","2026-06-06 09:15:58","20.15","58","951.72","3420","","-22.82395362854004","-47.06789779663086","629.2","-104","-1.7999999523162842","0","12690","1780748158578"
"768","2026-06-06 09:16:08","20.14","57","951.72","3420","","-22.823875427246094","-47.067955017089844","629","-99","3.799999952316284","0","12691","1780748168575"
"769","2026-06-06 09:16:18","20.14","55","951.72","3420","","-22.823801040649414","-47.068016052246094","628.4000000000001","-98","3.299999952316284","0","12692","1780748178574"
"770","2026-06-06 09:16:28","20.14","54","951.9200000000001","3420","","-22.8237361907959","-47.0681037902832","629.7","-94","6.300000190734863","0","12693","1780748188584"
"771","2026-06-06 09:16:38","20.14","56","951.84","3420","","-22.823701858520508","-47.06818771362305","628.5","-95","4.800000190734863","0","12694","1780748198572"
"772","2026-06-06 09:16:48","20.14","56","951.9200000000001","3420","","-22.823667526245117","-47.06824493408203","626","-95","4.5","0","12695","1780748208575"
"773","2026-06-06 09:16:58","20.14","56","951.9200000000001","3420","","-22.8236083984375","-47.06830978393555","624.2","-91","4","0","12696","1780748218581"
"774","2026-06-06 09:17:18","20.15","58","951.9200000000001","3420","","-22.82345962524414","-47.06843185424805","619.2","-101","-3","0","12698","1780748238578"
"775","2026-06-06 09:17:28","20.15","55.5","952.08","3400","","-22.82338523864746","-47.06846618652344","618.7","-97","2.799999952316284","0","12699","1780748248577"
"776","2026-06-06 09:17:38","20.15","56","952.32","3420","","-22.82330322265625","-47.068485260009766","617.2","-99","3.799999952316284","0","12700","1780748258582"
"777","2026-06-06 09:17:48","20.14","57","952.34","3420","","-22.823204040527344","-47.06853103637695","616.7","-97","3.799999952316284","0","12701","1780748268579"
"778","2026-06-06 09:18:08","20.14","54","952.32","3420","","-22.823049545288086","-47.06867218017578","615.9000000000001","-102","5","0","12703","1780748288574"
"779","2026-06-06 09:18:18","20.15","58","952.46","3420","","-22.822994232177734","-47.0687255859375","614.5","-96","4.5","0","12704","1780748298570"
"780","2026-06-06 09:18:28","20.15","57.5","952.44","3400","","-22.82293128967285","-47.068782806396484","613.7","-97","4.300000190734863","0","12705","1780748308578"
"781","2026-06-06 09:18:38","20.15","55","952.3000000000001","3420","","-22.822860717773438","-47.06884002685547","614.2","-95","6.5","0","12706","1780748318578"
"782","2026-06-06 09:18:48","20.15","59.5","952.32","3420","","-22.822769165039062","-47.068904876708984","615","-94","5","0","12707","1780748328575"
"783","2026-06-06 09:18:58","20.15","58.5","952.44","3420","","-22.822660446166992","-47.06899642944336","617.5","-89","5.5","0","12708","1780748338591"
"784","2026-06-06 09:19:08","20.15","58","952.38","3420","","-22.82257652282715","-47.069061279296875","620.2","-94","3.5","0","12709","1780748348578"
"785","2026-06-06 09:19:18","20.15","54.5","952.72","3420","","-22.82251739501953","-47.06913757324219","617.2","-95","4.300000190734863","0","12710","1780748358574"
"786","2026-06-06 09:19:28","20.16","58","952.7","3420","","-22.82242774963379","-47.069217681884766","617.5","-96","3","0","12711","1780748368579"
"787","2026-06-06 09:19:38","20.17","57.5","952.52","3420","","-22.822336196899414","-47.069297790527344","619","-103","-0.5","0","12712","1780748378576"
"788","2026-06-06 09:19:48","20.17","55","952.58","3400","","-22.8222599029541","-47.06936264038086","619","-98","1.5","0","12713","1780748388572"
"789","2026-06-06 09:19:58","20.18","59.5","952.64","3420","","-22.822200775146484","-47.069393157958984","612.9","-105","-4.800000190734863","0","12714","1780748398580"
"790","2026-06-06 09:20:08","20.19","57","952.74","3400","","-22.822126388549805","-47.069366455078125","609","-103","-1","0","12715","1780748408573"
"791","2026-06-06 09:20:18","20.2","56","952.74","3420","","-22.822032928466797","-47.06932830810547","607","-106","-4.800000190734863","0","12716","1780748418580"
"792","2026-06-06 09:20:38","20.22","57.5","952.9","3400","","-22.82193374633789","-47.06917953491211","607.5","-103","-1","0","12718","1780748438572"
"793","2026-06-06 09:20:48","20.23","59.5","953.08","3400","","-22.821897506713867","-47.06908416748047","607","-107","-3","0","12719","1780748448552"
"794","2026-06-06 09:20:58","20.24","53.5","952.94","3400","","-22.82184410095215","-47.069026947021484","604.5","-96","0","0","12720","1780748458577"
"795","2026-06-06 09:21:08","20.25","56.5","953.26","3420","","-22.821788787841797","-47.06903076171875","603.5","-93","4.5","0","12721","1780748468575"
"796","2026-06-06 09:21:18","20.27","55.5","952.9200000000001","3400","","-22.821744918823242","-47.06905746459961","602.4","-95","3.299999952316284","0","12722","1780748478584"
"797","2026-06-06 09:21:28","20.28","56.5","953.04","3400","","-22.821687698364258","-47.06907272338867","602.7","-90","3","0","12723","1780748488576"
"798","2026-06-06 09:21:38","20.3","56","953.14","3420","","-22.821680068969727","-47.069114685058594","604.2","-92","5.300000190734863","0","12724","1780748498578"
"799","2026-06-06 09:21:48","20.3","56","953.12","3420","","-22.8216552734375","-47.06919479370117","607.5","-101","1.2999999523162842","0","12725","1780748508579"
"800","2026-06-06 09:21:58","20.31","56","953.12","3400","","-22.821653366088867","-47.06930160522461","610","-96","4","0","12726","1780748518574"
"801","2026-06-06 09:22:28","20.3","57","952.9","3400","","-22.821611404418945","-47.06963348388672","613.5","-90","5.300000190734863","0","12729","1780748548569"
"802","2026-06-06 09:22:38","20.29","56","953.02","3400","","-22.821603775024414","-47.069732666015625","614.5","-102","1","0","12730","1780748558580"
"803","2026-06-06 09:22:48","20.28","53.5","952.86","3400","","-22.8216609954834","-47.06982421875","612.2","-91","5.300000190734863","0","12731","1780748568575"
"804","2026-06-06 09:22:58","20.26","52.5","952.9","3420","","-22.821691513061523","-47.069915771484375","611.4","-101","0.800000011920929","0","12732","1780748578582"
"805","2026-06-06 09:23:08","20.25","53.5","952.84","3400","","-22.82164764404297","-47.06998825073242","610.2","-102","0.5","0","12733","1780748588572"
"806","2026-06-06 09:23:18","20.24","56","952.84","3420","","-22.821592330932617","-47.07004928588867","611.2","-100","2.799999952316284","0","12734","1780748598563"
"807","2026-06-06 09:23:28","20.24","55","952.88","3400","","-22.821537017822266","-47.07010269165039","611.4","-100","1.2999999523162842","0","12735","1780748608579"
"808","2026-06-06 09:23:38","20.23","55","952.88","3400","","-22.82147979736328","-47.07015609741211","611","-106","-9","0","12736","1780748618579"
"809","2026-06-06 09:23:48","20.23","57","952.98","3400","","-22.821414947509766","-47.070213317871094","610.5","-100","3","0","12737","1780748628575"
"810","2026-06-06 09:23:58","20.24","54.5","952.98","3400","","-22.821352005004883","-47.070281982421875","609.2","-106","-4.300000190734863","0","12738","1780748638583"
