"Nº","Data e Hora (America/Sao_Paulo)","Temperatura (°C)","Umidade Relativa (%)","Pressão Atmosférica (hPa)","Tensão do Sistema (mV)","Luminosidade (lux)","Latitude (°)","Longitude (°)","Altitude (m)","RSSI (dBm)","SNR (dB)","DR","Frame Counter","Timestamp Aquisição (ms)"
"496","2026-06-05 08:40:34","15.75","73","957.22","3780","","","","","-105","1.5","5","37806","1780659634304"
"497","2026-06-05 08:41:34","15.75","73","957.24","3780","","","","","-103","-1","5","37807","1780659694301"
"498","2026-06-05 08:42:34","15.78","72.5","957.3000000000001","3780","","","","","-101","-2","5","37808","1780659754301"
"499","2026-06-05 08:43:34","15.86","72.5","957.28","3780","","","","","-104","0.5","5","37809","1780659814315"
"500","2026-06-05 08:44:34","15.9","73","957.32","3780","","","","","-104","0.5","5","37810","1780659874307"
"501","2026-06-05 08:45:34","15.96","73","957.3000000000001","3780","","","","","-101","-2.799999952316284","5","37811","1780659934303"
"502","2026-06-05 08:46:34","15.96","72","957.32","3780","","","","","-104","2","5","37812","1780659994303"
"503","2026-06-05 08:47:34","16.03","71.5","957.32","3780","","","","","-104","-0.5","5","37813","1780660054302"
"504","2026-06-05 08:48:34","16.01","72","957.34","3780","","","","","-104","1.5","5","37814","1780660114265"
"505","2026-06-05 08:49:34","16.02","72.5","957.38","3780","","","","","-103","3","5","37815","1780660174309"
"506","2026-06-05 08:50:34","16.14","71.5","957.4200000000001","3880","","","","","-104","0","5","37816","1780660234314"
"507","2026-06-05 08:51:34","16.22","71.5","957.4200000000001","3880","","","","","-103","1","5","37817","1780660294294"
"508","2026-06-05 08:52:34","16.36","71","957.36","3880","","","","","-103","2.5","5","37818","1780660354292"
"509","2026-06-05 08:53:34","16.54","70.5","957.4200000000001","3880","","","","","-104","-0.30000001192092896","5","37819","1780660414297"
"510","2026-06-05 08:54:34","16.72","69.5","957.4","3880","","","","","-103","2","5","37820","1780660474266"
"511","2026-06-05 08:55:34","16.8","70","957.4200000000001","3880","","","","","-103","3.299999952316284","5","37821","1780660534336"
"512","2026-06-05 08:56:34","16.97","70","957.4","3880","","","","","-103","1.7999999523162842","5","37822","1780660594304"
"513","2026-06-05 08:57:34","17.17","69.5","957.4","3880","","","","","-105","1.2999999523162842","5","37823","1780660654302"
"514","2026-06-05 08:58:34","17.39","67.5","957.38","3880","","","","","-104","1","5","37824","1780660714307"
"515","2026-06-05 08:59:34","17.63","67","957.4","3880","","","","","-103","1.5","5","37825","1780660774297"
"516","2026-06-05 09:00:34","17.89","66","957.4200000000001","3880","","","","","-104","1.7999999523162842","5","37826","1780660834296"
"517","2026-06-05 09:01:34","18.03","65","957.44","3880","","","","","-103","-2.299999952316284","5","37827","1780660894307"
"518","2026-06-05 09:02:34","18.22","64.5","957.44","3880","","","","","-103","2.5","5","37828","1780660954296"
"519","2026-06-05 09:03:34","18.27","64.5","957.46","3880","","","","","-103","-0.800000011920929","5","37829","1780661014302"
"520","2026-06-05 09:04:34","18.55","64.5","957.5","3880","","","","","-107","3.299999952316284","5","37830","1780661074304"
"521","2026-06-05 09:05:34","18.68","62","957.5","3880","","","","","-103","3.5","5","37831","1780661134298"
"522","2026-06-05 09:06:34","19.01","61.5","957.48","3880","","","","","-103","2.799999952316284","5","37832","1780661194302"
"523","2026-06-05 09:07:34","19.25","61","957.44","3880","","","","","-103","0.800000011920929","5","37833","1780661254262"
"524","2026-06-05 09:08:34","19.34","62","957.46","3820","","","","","-103","-1","5","37834","1780661314304"
"525","2026-06-05 09:09:34","19.51","60","957.46","3820","","","","","-103","-1.2999999523162842","5","37835","1780661374296"
"526","2026-06-05 09:10:34","19.83","58.5","957.4200000000001","3820","","","","","-103","2","5","37836","1780661434301"
"527","2026-06-05 09:11:34","19.82","59","957.4","3820","","","","","-103","-0.30000001192092896","5","37837","1780661494305"
"528","2026-06-05 09:12:34","19.73","59.5","957.44","3820","","","","","-103","3.299999952316284","5","37838","1780661554300"
"529","2026-06-05 09:13:34","19.67","58.5","957.46","3820","","","","","-105","0.800000011920929","5","37839","1780661614313"
"530","2026-06-05 09:14:34","19.74","58.5","957.44","3820","","","","","-104","2.5","5","37840","1780661674297"
"531","2026-06-05 09:15:34","19.54","58","957.5600000000001","3820","","","","","-103","-2.5","5","37841","1780661734292"
"532","2026-06-05 09:16:34","19.71","58","957.54","3820","","","","","-107","0","5","37842","1780661794297"
"533","2026-06-05 09:17:34","20.13","57","957.48","3820","","","","","-101","5.5","5","37843","1780661854301"
"534","2026-06-05 09:18:34","20.41","57","957.5","3820","","","","","-104","1.7999999523162842","5","37844","1780661914295"
"535","2026-06-05 09:19:34","20.79","56","957.48","3820","","","","","-102","-1.7999999523162842","5","37845","1780661974299"
"536","2026-06-05 09:20:34","20.91","56","957.48","3820","","","","","-104","1.2999999523162842","5","37846","1780662034302"
"537","2026-06-05 09:21:34","21.03","54.5","957.52","3820","","","","","-104","2.299999952316284","5","37847","1780662094295"
"538","2026-06-05 09:22:34","20.9","56","957.5","3820","","","","","-103","2.799999952316284","5","37848","1780662154262"
"539","2026-06-05 09:23:34","21.05","55.5","957.5","3820","","","","","-102","1.2999999523162842","5","37849","1780662214294"
"540","2026-06-05 09:24:34","21.1","53.5","957.52","3820","","","","","-102","-2","5","37850","1780662274257"
"541","2026-06-05 09:25:34","20.87","54.5","957.52","3820","","","","","-105","-1.7999999523162842","5","37851","1780662334296"
"542","2026-06-05 09:26:34","21.21","53.5","957.5","3820","","","","","-104","1.5","5","37852","1780662394300"
"543","2026-06-05 09:27:34","21.13","53.5","957.48","3820","","","","","-102","4.5","5","37853","1780662454302"
"544","2026-06-05 09:28:34","21.41","54","957.48","3820","","","","","-105","0.800000011920929","5","37854","1780662514295"
"545","2026-06-05 09:29:34","20.76","54.5","957.5","3820","","","","","-104","0","5","37855","1780662574291"
"546","2026-06-05 09:30:34","20.77","55.5","957.48","3820","","","","","-102","3.799999952316284","5","37856","1780662634288"
"547","2026-06-05 09:31:34","21.2","54","957.48","3820","","","","","-102","4","5","37857","1780662694298"
"548","2026-06-05 09:32:34","21.75","52","957.48","3820","","","","","-103","-0.30000001192092896","5","37858","1780662754257"
"549","2026-06-05 09:33:34","21.43","52.5","957.46","3820","","","","","-102","2.5","5","37859","1780662814299"
"550","2026-06-05 09:34:34","21.03","54.5","957.5","3820","","","","","-104","0.800000011920929","5","37860","1780662874262"
"551","2026-06-05 09:35:34","21.41","54.5","957.48","3820","","","","","-105","0.800000011920929","5","37861","1780662934294"
"552","2026-06-05 09:36:34","21.97","52.5","957.5","3820","","","","","-104","1.7999999523162842","5","37862","1780662994291"
"553","2026-06-05 09:37:34","21.43","52.5","957.48","3820","","","","","-104","-0.5","5","37863","1780663054295"
"554","2026-06-05 09:38:34","21.48","52.5","957.46","3820","","","","","-104","-4.5","5","37864","1780663114303"
"555","2026-06-05 09:39:34","21.37","52.5","957.48","3820","","","","","-102","-1","5","37865","1780663174263"
"556","2026-06-05 09:40:34","21.82","53","957.5","3820","","","","","-104","1.5","5","37866","1780663234299"
"557","2026-06-05 09:41:34","22.06","52","957.46","3820","","","","","-103","1.7999999523162842","5","37867","1780663294266"
"558","2026-06-05 09:42:34","22.51","50","957.4","3820","","","","","-103","-0.800000011920929","5","37868","1780663354286"
"559","2026-06-05 09:43:34","23.17","49.5","957.44","3820","","","","","-105","-1.5","5","37869","1780663414289"
"560","2026-06-05 09:44:34","22.86","49.5","957.44","3820","","","","","-104","0.5","5","37870","1780663474285"
"561","2026-06-05 09:45:34","22.6","50.5","957.4200000000001","3820","","","","","-103","1.2999999523162842","5","37871","1780663534281"
"562","2026-06-05 09:46:34","22.36","49.5","957.44","3820","","","","","-104","-0.30000001192092896","5","37872","1780663594260"
"563","2026-06-05 09:47:34","22.81","49.5","957.44","3840","","","","","-103","2.799999952316284","5","37873","1780663654294"
"564","2026-06-05 09:48:34","22.17","50.5","957.4200000000001","3820","","","","","-107","-4.300000190734863","5","37874","1780663714280"
"565","2026-06-05 09:49:34","21.91","51","957.48","3840","","","","","-104","2.5","5","37875","1780663774302"
"566","2026-06-05 09:50:34","21.73","52","957.48","3840","","","","","-102","4","5","37876","1780663834254"
"567","2026-06-05 09:51:34","22.36","50","957.44","3820","","","","","-103","1.7999999523162842","5","37877","1780663894259"
"568","2026-06-05 09:52:34","21.97","51","957.5","3820","","","","","-102","4","5","37878","1780663954260"
"569","2026-06-05 09:53:34","22.55","49.5","957.4200000000001","3840","","","","","-104","2.5","5","37879","1780664014256"
"570","2026-06-05 09:54:34","22.8","48","957.4200000000001","3840","","","","","-104","1.5","5","37880","1780664074293"
"571","2026-06-05 09:55:34","22.63","49","957.4","3840","","","","","-104","-0.30000001192092896","5","37881","1780664134292"
"572","2026-06-05 09:57:34","22.4","49.5","957.34","3840","","","","","-104","2.299999952316284","5","37883","1780664254296"
"573","2026-06-05 09:58:34","23.16","48","957.32","3820","","","","","-108","0","5","37884","1780664314291"
"574","2026-06-05 09:59:34","23.68","47","957.34","3840","","","","","-100","-3.799999952316284","5","37885","1780664374292"
"575","2026-06-05 10:00:34","23.73","48","957.34","3840","","","","","-104","0","5","37886","1780664434293"
"576","2026-06-05 10:01:34","23.48","48","957.38","3840","","","","","-103","3.299999952316284","5","37887","1780664494263"
"577","2026-06-05 10:02:34","23.87","45","957.36","3840","","","","","-100","-3.799999952316284","5","37888","1780664554290"
"578","2026-06-05 10:03:34","23.16","47","957.38","3840","","","","","-104","2.5","5","37889","1780664614269"
"579","2026-06-05 10:04:34","23.86","45.5","957.34","3840","","","","","-103","3.299999952316284","5","37890","1780664674285"
"580","2026-06-05 10:05:34","24.24","46","957.38","3840","","","","","-103","3","5","37891","1780664734296"
"581","2026-06-05 10:06:34","23.85","45.5","957.4","3840","","","","","-102","3","5","37892","1780664794290"
"582","2026-06-05 10:07:34","23.37","48.5","957.4","3820","","","","","-103","2.5","5","37893","1780664854299"
"583","2026-06-05 10:08:34","23.75","46.5","957.36","3840","","","","","-103","1.2999999523162842","5","37894","1780664914288"
"584","2026-06-05 10:09:34","22.93","48","957.34","3840","","","","","-102","-0.5","5","37895","1780664974287"
"585","2026-06-05 10:10:34","22.88","48.5","957.3000000000001","3840","","","","","-98","-5.5","5","37896","1780665034268"
"586","2026-06-05 10:11:34","23.67","48.5","957.34","3820","","","","","-103","3.299999952316284","5","37897","1780665094253"
"587","2026-06-05 10:12:34","24.19","46.5","957.34","3840","","","","","-103","1.7999999523162842","5","37898","1780665154267"
"588","2026-06-05 10:13:34","24.3","45","957.34","3840","","","","","-103","2.799999952316284","5","37899","1780665214258"
"589","2026-06-05 10:14:34","24.67","44","957.32","3840","","","","","-103","2.299999952316284","5","37900","1780665274291"
"590","2026-06-05 10:15:34","24.35","44.5","957.3000000000001","3840","","","","","-103","1","5","37901","1780665334297"
"591","2026-06-05 10:16:34","23.85","46.5","957.28","3840","","","","","-103","3","5","37902","1780665394303"
"592","2026-06-05 10:17:34","23.32","47.5","957.32","3840","","","","","-102","0.30000001192092896","5","37903","1780665454291"
"593","2026-06-05 10:18:34","23.99","47.5","957.3000000000001","3840","","","","","-103","3","5","37904","1780665514298"
"594","2026-06-05 10:19:34","24.5","46","957.22","3840","","","","","-104","1.2999999523162842","5","37905","1780665574297"
"595","2026-06-05 10:20:34","24.35","46.5","957.28","3840","","","","","-104","0","5","37906","1780665634299"
"596","2026-06-05 10:21:34","24.03","45.5","957.3000000000001","3840","","","","","-103","1.5","5","37907","1780665694287"
"597","2026-06-05 10:22:34","24.05","46.5","957.3000000000001","3840","","","","","-105","-1","5","37908","1780665754286"
"598","2026-06-05 10:23:34","23.81","45.5","957.28","3840","","","","","-105","0.800000011920929","5","37909","1780665814291"
"599","2026-06-05 10:24:34","23.87","46","957.26","3840","","","","","-105","1","5","37910","1780665874288"
"600","2026-06-05 10:25:34","23.31","46.5","957.3000000000001","3840","","","","","-104","4.800000190734863","5","37911","1780665934288"
"601","2026-06-05 10:26:34","24.23","45","957.26","3840","","","","","-105","2","5","37912","1780665994290"
"602","2026-06-05 10:27:34","24.67","45","957.24","3840","","","","","-104","2.5","5","37913","1780666054265"
"603","2026-06-05 10:28:34","24.94","43.5","957.2","3840","","","","","-105","3","5","37914","1780666114291"
"604","2026-06-05 10:29:34","24.63","44.5","957.22","3840","","","","","-104","0.800000011920929","5","37915","1780666174288"
"605","2026-06-05 10:30:34","24.44","45.5","957.26","3840","","","","","-105","-0.800000011920929","5","37916","1780666234295"
"606","2026-06-05 10:31:34","24.54","44","957.22","3840","","","","","-103","2","5","37917","1780666294291"
"607","2026-06-05 10:32:34","25.44","42.5","957.1800000000001","3840","","","","","-103","-0.800000011920929","5","37918","1780666354288"
"608","2026-06-05 10:33:34","25.39","43","957.14","3840","","","","","-104","1.5","5","37919","1780666414289"
"609","2026-06-05 10:34:34","24.63","43.5","957.2","3840","","","","","-103","1.2999999523162842","5","37920","1780666474285"
"610","2026-06-05 10:35:34","24.38","43.5","957.2","3840","","","","","-103","-1.5","5","37921","1780666534268"
"611","2026-06-05 10:36:34","25.22","42.5","957.16","3840","","","","","-105","0.800000011920929","5","37922","1780666594285"
"612","2026-06-05 10:37:34","25.9","42","957.1800000000001","3840","","","","","-105","1.2999999523162842","5","37923","1780666654281"
"613","2026-06-05 10:38:34","23.87","45.5","957.2","3840","","","","","-104","1.5","5","37924","1780666714297"
"614","2026-06-05 10:39:34","24.78","46","957.22","3840","","","","","-102","1.2999999523162842","5","37925","1780666774295"
"615","2026-06-05 10:40:34","24.88","47.5","957.2","3840","","","","","-104","1.5","5","37926","1780666834282"
"616","2026-06-05 10:41:34","25.56","41.5","957.1800000000001","3840","","","","","-105","1","5","37927","1780666894289"
"617","2026-06-05 10:42:34","26.12","40.5","957.14","3840","","","","","-105","0.800000011920929","5","37928","1780666954287"
"618","2026-06-05 10:43:34","26.9","39","957.14","3840","","","","","-104","0","5","37929","1780667014289"
"619","2026-06-05 10:44:34","26.5","40","957.14","3840","","","","","-103","3","5","37930","1780667074285"
"620","2026-06-05 10:45:34","25.92","41","957.16","3840","","","","","-103","2.5","5","37931","1780667134288"
"621","2026-06-05 10:46:34","25.54","42","957.12","3840","","","","","-104","1","5","37932","1780667194265"
"622","2026-06-05 10:47:34","24.21","44","957.2","3840","","","","","-103","3.299999952316284","5","37933","1780667254287"
"623","2026-06-05 10:48:34","25.03","41.5","957.14","3840","","","","","-104","-1","5","37934","1780667314282"
"624","2026-06-05 10:49:34","25.45","41","957.12","3840","","","","","-102","4.300000190734863","5","37935","1780667374266"
"625","2026-06-05 10:50:34","24.52","46","957.16","3840","","","","","-103","-2","5","37936","1780667434282"
"626","2026-06-05 10:51:34","25.1","43.5","957.12","3840","","","","","-103","1.2999999523162842","5","37937","1780667494292"
"627","2026-06-05 10:52:34","25.91","41","957.14","3840","","","","","-103","3","5","37938","1780667554288"
"628","2026-06-05 10:53:34","25.56","40.5","957.0600000000001","3840","","","","","-103","2.299999952316284","5","37939","1780667614291"
"629","2026-06-05 10:54:34","25.72","41","957.08","3840","","","","","-104","1.5","5","37940","1780667674297"
"630","2026-06-05 10:55:34","26.56","39.5","957.08","3840","","","","","-106","-0.800000011920929","5","37941","1780667734286"
"631","2026-06-05 10:56:34","27.48","38","957.0600000000001","3840","","","","","-102","4.5","5","37942","1780667794256"
"632","2026-06-05 10:57:34","27.75","38","957.02","3840","","","","","-102","2.799999952316284","5","37943","1780667854284"
"633","2026-06-05 10:58:34","27.45","38.5","957.02","3840","","","","","-103","0.800000011920929","5","37944","1780667914251"
"634","2026-06-05 10:59:34","26.41","39.5","957.02","3840","","","","","-101","3","5","37945","1780667974250"
"635","2026-06-05 11:00:34","27.2","38.5","957.0600000000001","3840","","","","","-102","4.300000190734863","5","37946","1780668034294"
"636","2026-06-05 11:01:34","27.19","37.5","956.98","3840","","","","","-103","-2.5","5","37947","1780668094290"
"637","2026-06-05 11:02:34","27.61","37","957","3840","","","","","-103","0.5","5","37948","1780668154294"
"638","2026-06-05 11:03:34","27.39","36.5","956.98","3840","","","","","-103","-0.5","5","37949","1780668214290"
"639","2026-06-05 11:04:34","26.56","38.5","956.96","3840","","","","","-104","3","5","37950","1780668274285"
"640","2026-06-05 11:05:34","27.49","37","956.98","3840","","","","","-104","3.299999952316284","5","37951","1780668334286"
"641","2026-06-05 11:06:34","28.31","36","956.94","3840","","","","","-102","5","5","37952","1780668394283"
"642","2026-06-05 11:07:34","27.64","37","956.94","3840","","","","","-107","2.799999952316284","5","37953","1780668454282"
"643","2026-06-05 11:08:34","27.35","39.5","956.9200000000001","3840","","","","","-102","2.299999952316284","5","37954","1780668514287"
"644","2026-06-05 11:09:34","27.35","38","956.9200000000001","3840","","","","","-103","1","5","37955","1780668574288"
"645","2026-06-05 11:10:34","28.34","36","956.94","3840","","","","","-105","-1.7999999523162842","5","37956","1780668634248"
"646","2026-06-05 11:11:34","28.69","36","956.88","3840","","","","","-102","2.5","5","37957","1780668694289"
"647","2026-06-05 11:12:34","28.47","36.5","956.84","3840","","","","","-106","-1.7999999523162842","5","37958","1780668754283"
"648","2026-06-05 11:13:34","27.1","39","956.9","3840","","","","","-103","1.7999999523162842","5","37959","1780668814294"
"649","2026-06-05 11:14:34","27.03","38.5","956.86","3840","","","","","-103","2.5","5","37960","1780668874294"
"650","2026-06-05 11:15:34","27.23","38","956.86","3840","","","","","-104","0","5","37961","1780668934294"
"651","2026-06-05 11:17:34","26.89","39.5","956.82","3840","","","","","-106","0.30000001192092896","5","37963","1780669054324"
"652","2026-06-05 11:18:34","27.34","37","956.76","3840","","","","","-107","-4.300000190734863","5","37964","1780669114281"
"653","2026-06-05 11:19:34","27.49","38","956.78","3840","","","","","-104","-6.300000190734863","5","37965","1780669174289"
"654","2026-06-05 11:20:34","27.87","37","956.8000000000001","3840","","","","","-104","2","5","37966","1780669234293"
"655","2026-06-05 11:21:34","28.04","38","956.8000000000001","3840","","","","","-106","-1.7999999523162842","5","37967","1780669294285"
"656","2026-06-05 11:22:34","28.41","36","956.78","3840","","","","","-103","4.5","5","37968","1780669354295"
"657","2026-06-05 11:23:34","27.85","36.5","956.74","3840","","","","","-105","0.30000001192092896","5","37969","1780669414284"
"658","2026-06-05 11:24:34","27","37.5","956.76","3840","","","","","-103","-2.5","5","37970","1780669474297"
"659","2026-06-05 11:25:34","27.19","38.5","956.6800000000001","3840","","","","","-103","-1.7999999523162842","5","37971","1780669534291"
"660","2026-06-05 11:26:34","27.36","37.5","956.7","3840","","","","","-101","3.299999952316284","5","37972","1780669594334"
"661","2026-06-05 11:27:34","27.43","36.5","956.64","3840","","","","","-105","-1.5","5","37973","1780669654283"
"662","2026-06-05 11:28:34","27.97","37","956.66","3840","","","","","-106","-0.800000011920929","5","37974","1780669714292"
"663","2026-06-05 11:29:34","","","","","","","","","-107","-4.5","5","37975","1780669773958"
"664","2026-06-05 11:30:34","27.24","38","956.64","3840","","","","","-104","-1.5","5","37976","1780669834283"
"665","2026-06-05 11:31:34","27.17","37.5","956.64","3840","","","","","-104","-1.7999999523162842","5","37977","1780669894285"
"666","2026-06-05 11:33:34","26.46","39","956.62","3840","","","","","-108","-7.800000190734863","5","37979","1780670014247"
"667","2026-06-05 11:34:34","26.4","39.5","956.6","3840","","","","","-102","4","5","37980","1780670074286"
"668","2026-06-05 11:37:34","26.6","37","956.58","3840","","","","","-106","-4.5","5","37983","1780670254293"
"669","2026-06-05 11:38:34","26.12","38.5","956.6","3840","","","","","-108","-5.300000190734863","5","37984","1780670314318"
"670","2026-06-05 11:39:34","26.93","37","956.58","3840","","","","","-100","3","5","37985","1780670374283"
"671","2026-06-05 11:40:34","","","","","","","","","-110","-7.800000190734863","5","37986","1780670433954"
"672","2026-06-05 11:40:34","27.48","36.5","956.58","3840","","","","","-100","-4","5","37986","1780670434247"
"673","2026-06-05 11:41:34","","","","","","","","","-109","-5.300000190734863","5","37987","1780670493963"
"674","2026-06-05 11:41:34","27.2","37","956.6","3840","","","","","-103","3.799999952316284","5","37987","1780670494249"
"675","2026-06-05 11:43:34","26.38","39.5","956.5600000000001","3840","","","","","-101","-0.30000001192092896","5","37989","1780670614285"
"676","2026-06-05 11:44:34","26.4","39.5","956.5600000000001","3840","","","","","-103","2.799999952316284","5","37990","1780670674285"
"677","2026-06-05 11:45:34","26.52","38.5","956.52","3840","","","","","-103","-0.5","5","37991","1780670734288"
"678","2026-06-05 11:46:34","26.99","37.5","956.5","3840","","","","","-104","-0.30000001192092896","5","37992","1780670794288"
"679","2026-06-05 11:47:34","27.84","36","956.48","3840","","","","","-103","3","5","37993","1780670854259"
"680","2026-06-05 11:48:34","27.8","35.5","956.46","3840","","","","","-104","0.800000011920929","5","37994","1780670914286"
"681","2026-06-05 11:49:34","27.57","37","956.4200000000001","3840","","","","","-103","4.300000190734863","5","37995","1780670974279"
"682","2026-06-05 11:50:34","25.38","39","956.36","3840","","","","","-103","2.799999952316284","5","37996","1780671034287"
"683","2026-06-05 11:51:34","25.97","39.5","956.36","3840","","","","","-104","-0.30000001192092896","5","37997","1780671094305"
"684","2026-06-05 11:52:34","26.28","39","956.34","3840","","","","","-105","-0.5","5","37998","1780671154280"
"685","2026-06-05 11:53:34","26.47","38.5","956.3000000000001","3840","","","","","-106","-2.5","5","37999","1780671214284"
"686","2026-06-05 11:54:34","26.89","39","956.3000000000001","3840","","","","","-104","-1.7999999523162842","5","38000","1780671274274"
"687","2026-06-05 11:55:34","28.15","36","956.26","3840","","","","","-107","-4.5","5","38001","1780671334280"
"688","2026-06-05 11:56:34","28.57","34","956.24","3840","","","","","-103","3","5","38002","1780671394278"
"689","2026-06-05 11:58:34","28.64","34.5","956.14","3840","","","","","-104","2","5","38004","1780671514286"
"690","2026-06-05 11:59:34","28.45","35.5","956.16","3840","","","","","-103","3.299999952316284","5","38005","1780671574281"
"691","2026-06-05 12:00:34","28.46","35.5","956.1800000000001","3840","","","","","-106","-4.5","5","38006","1780671634283"
"692","2026-06-05 12:01:34","27.03","37.5","956.12","3840","","","","","-103","2.799999952316284","5","38007","1780671694287"
"693","2026-06-05 12:02:34","27.2","37","956.12","3840","","","","","-103","3.299999952316284","5","38008","1780671754281"
"694","2026-06-05 12:03:34","28.11","35.5","956.1","3840","","","","","-101","3","5","38009","1780671814294"
"695","2026-06-05 12:04:34","28.6","34.5","956.12","3840","","","","","-106","-2.5","5","38010","1780671874277"
"696","2026-06-05 12:05:34","28.64","34","956.08","3840","","","","","-102","2.5","5","38011","1780671934283"
"697","2026-06-05 12:06:34","28.62","34.5","956.04","3840","","","","","-103","3.5","5","38012","1780671994283"
"698","2026-06-05 12:07:34","28.47","34.5","956.0600000000001","3840","","","","","-104","2.799999952316284","5","38013","1780672054273"
"699","2026-06-05 12:08:34","27.76","34.5","955.98","3840","","","","","-103","3.299999952316284","5","38014","1780672114290"
"700","2026-06-05 12:11:34","27.48","36","955.96","3840","","","","","-101","2.299999952316284","5","38017","1780672294278"
"701","2026-06-05 12:12:34","26.83","36","955.9","3840","","","","","-108","-4.800000190734863","5","38018","1780672354284"
"702","2026-06-05 12:13:34","26.92","37","955.9200000000001","3840","","","","","-105","0.30000001192092896","5","38019","1780672414282"
"703","2026-06-05 12:14:34","","","","","","","","","-111","-8","5","38020","1780672473962"
"704","2026-06-05 12:14:34","27.23","37","955.9200000000001","3840","","","","","-104","-4","5","38020","1780672474239"
"705","2026-06-05 12:15:34","","","","","","","","","-110","-8.800000190734863","5","38021","1780672533949"
"706","2026-06-05 12:15:34","27.52","35.5","955.88","3840","","","","","-104","1","5","38021","1780672534242"
"707","2026-06-05 12:16:34","28.28","34.5","955.9","3840","","","","","-105","0.30000001192092896","5","38022","1780672594281"
"708","2026-06-05 12:17:34","28.02","35.5","955.84","3840","","","","","-105","-2","5","38023","1780672654280"
"709","2026-06-05 12:18:34","27.71","37","955.8000000000001","3840","","","","","-105","0.5","5","38024","1780672714296"
"710","2026-06-05 12:19:34","28","35.5","955.78","3840","","","","","-105","0.30000001192092896","5","38025","1780672774289"
"711","2026-06-05 12:20:34","28.19","35","955.72","3840","","","","","-103","0.30000001192092896","5","38026","1780672834325"
"712","2026-06-05 12:21:34","28.24","35","955.7","3840","","","","","-104","-0.800000011920929","5","38027","1780672894290"
"713","2026-06-05 12:22:34","28.35","34","955.64","3840","","","","","-106","-1.7999999523162842","5","38028","1780672954282"
"714","2026-06-05 12:23:34","28.02","35","955.6800000000001","3840","","","","","-105","-2.799999952316284","5","38029","1780673014288"
"715","2026-06-05 12:24:34","27.59","35","955.66","3840","","","","","-107","-8.5","5","38030","1780673074284"
"716","2026-06-05 12:25:34","28.47","34.5","955.6","3840","","","","","-101","3.5","5","38031","1780673134255"
"717","2026-06-05 12:27:34","28.35","34.5","955.5600000000001","3840","","","","","-105","1.5","5","38033","1780673254248"
"718","2026-06-05 12:28:34","28.61","33.5","955.5600000000001","3840","","","","","-103","2.799999952316284","5","38034","1780673314287"
"719","2026-06-05 12:29:34","29.36","32","955.48","3840","","","","","-105","1.5","5","38035","1780673374280"
"720","2026-06-05 12:30:34","28.25","34","955.5","3840","","","","","-106","-1","5","38036","1780673434281"
"721","2026-06-05 12:31:34","27.63","35.5","955.52","3840","","","","","-102","4.800000190734863","5","38037","1780673494281"
"722","2026-06-05 12:32:34","28.27","34.5","955.48","3840","","","","","-107","3","5","38038","1780673554283"
"723","2026-06-05 12:34:34","28.46","33.5","955.38","3840","","","","","-106","-1.2999999523162842","5","38040","1780673674253"
"724","2026-06-05 12:35:34","28.15","34","955.38","3840","","","","","-107","2","5","38041","1780673734292"
"725","2026-06-05 12:36:34","28.71","35.5","955.34","3840","","","","","-107","-0.5","5","38042","1780673794283"
"726","2026-06-05 12:37:34","28.59","34","955.4","3840","","","","","-106","-0.800000011920929","5","38043","1780673854291"
"727","2026-06-05 12:38:34","","","","","","","","","-110","-8","5","38044","1780673913958"
"728","2026-06-05 12:38:34","28.93","33","955.38","3840","","","","","-105","-4.300000190734863","5","38044","1780673914254"
"729","2026-06-05 12:39:34","27.69","34.5","955.4","3840","","","","","-102","-0.5","5","38045","1780673974252"
"730","2026-06-05 12:40:34","27.85","35.5","955.4","3840","","","","","-104","-1","5","38046","1780674034282"
"731","2026-06-05 12:41:34","27.73","35","955.36","3840","","","","","-103","-2","5","38047","1780674094288"
"732","2026-06-05 12:42:34","27.27","35.5","955.38","3840","","","","","-104","0.5","5","38048","1780674154279"
"733","2026-06-05 12:43:34","28.52","32.5","955.34","3840","","","","","-105","-2.799999952316284","5","38049","1780674214285"
"734","2026-06-05 12:44:34","29.25","32","955.3000000000001","3840","","","","","-107","-5.800000190734863","5","38050","1780674274289"
"735","2026-06-05 12:45:34","28.78","32.5","955.28","3840","","","","","-102","3.799999952316284","5","38051","1780674334285"
"736","2026-06-05 12:46:34","28.65","34.5","955.24","3840","","","","","-105","0.800000011920929","5","38052","1780674394284"
"737","2026-06-05 12:48:34","29.06","33","955.1800000000001","3840","","","","","-106","-0.800000011920929","5","38054","1780674514275"
"738","2026-06-05 12:49:34","29.21","32.5","955.2","3840","","","","","-105","-3","5","38055","1780674574292"
"739","2026-06-05 12:50:34","29.51","33","955.1800000000001","3840","","","","","-103","0","5","38056","1780674634285"
"740","2026-06-05 12:51:34","29.1","33","955.14","3840","","","","","-103","3","5","38057","1780674694279"
"741","2026-06-05 12:53:34","28.43","34","955.1800000000001","3840","","","","","-104","2.799999952316284","5","38059","1780674814288"
"742","2026-06-05 12:54:34","28.32","35.5","955.16","3840","","","","","-102","-0.30000001192092896","5","38060","1780674874281"
"743","2026-06-05 12:55:34","29.05","35","955.12","3840","","","","","-104","2.5","5","38061","1780674934250"
"744","2026-06-05 12:56:34","27.46","34.5","955.1800000000001","3840","","","","","-103","-3.5","5","38062","1780674994290"
