"Nº","Data e Hora (America/Sao_Paulo)","Temperatura (°C)","Umidade Relativa (%)","Pressão Atmosférica (hPa)","Tensão do Sistema (mV)","Luminosidade (lux)","Latitude (°)","Longitude (°)","Altitude (m)","RSSI (dBm)","SNR (dB)","DR","Frame Counter","Timestamp Aquisição (ms)"
"191","2026-06-05 19:20:47","20.38","53","954.9200000000001","3600","","","","","-97","4","0","11476","1780698047180"
"192","2026-06-05 19:21:01","20.39","55.5","954.86","3660","","","","","-97","3.799999952316284","0","11477","1780698061565"
"193","2026-06-05 19:21:06","20.4","54","954.88","3620","","-22.81688117980957","-47.06622314453125","571.9","-94","4.5","0","11478","1780698066550"
"194","2026-06-05 19:21:11","20.41","52.5","954.88","3620","","-22.816883087158203","-47.06623840332031","575.2","-96","3.799999952316284","0","11479","1780698071553"
"195","2026-06-05 19:21:16","20.41","53.5","954.88","3660","","-22.81688690185547","-47.066246032714844","577.2","-95","3.799999952316284","0","11480","1780698076555"
"196","2026-06-05 19:21:21","20.41","53","954.9","3660","","-22.81688690185547","-47.066253662109375","577.5","-94","5.300000190734863","0","11481","1780698081571"
"197","2026-06-05 19:21:26","20.42","52.5","954.84","3620","","-22.816892623901367","-47.06625747680664","577.2","-95","4.300000190734863","0","11482","1780698086561"
"198","2026-06-05 19:21:37","20.42","51.5","954.88","3620","","-22.81692123413086","-47.06624984741211","574.7","-93","4.5","0","11483","1780698097560"
"199","2026-06-05 19:21:47","20.44","51","954.86","3640","","-22.816938400268555","-47.06624221801758","586","-95","3.799999952316284","0","11484","1780698107564"
"200","2026-06-05 19:21:57","20.44","53.5","954.88","3660","","-22.816938400268555","-47.06623840332031","587.7","-91","6.5","0","11485","1780698117569"
"201","2026-06-05 19:22:07","20.45","52.5","954.98","3600","","-22.816980361938477","-47.06623077392578","588.4","-98","3.299999952316284","0","11486","1780698127554"
"202","2026-06-05 19:22:17","20.45","52","954.82","3640","","-22.817018508911133","-47.06622314453125","585.7","-100","3","0","11487","1780698137556"
"203","2026-06-05 19:22:27","20.45","52.5","954.76","3640","","-22.81707191467285","-47.06620788574219","588.2","-103","0","0","11488","1780698147575"
"204","2026-06-05 19:22:37","20.46","50.5","954.72","3600","","-22.817150115966797","-47.066192626953125","588","-99","0.5","0","11489","1780698157567"
"205","2026-06-05 19:22:47","20.46","52.5","954.74","3600","","-22.817102432250977","-47.066139221191406","566.7","-102","3","0","11490","1780698167562"
"206","2026-06-05 19:22:57","20.46","54.5","954.74","3640","","-22.81728172302246","-47.06616973876953","591.7","-102","0","0","11491","1780698177574"
"207","2026-06-05 19:23:07","20.46","52","954.72","3620","","-22.817354202270508","-47.06615447998047","604.7","-99","-0.30000001192092896","0","11492","1780698187569"
"208","2026-06-05 19:23:17","20.46","51.5","954.94","3620","","-22.817371368408203","-47.066070556640625","612","-100","-3.299999952316284","0","11493","1780698197567"
"209","2026-06-05 19:23:27","20.46","48.5","954.64","3600","","-22.817434310913086","-47.066001892089844","612.9","-101","1.2999999523162842","0","11494","1780698207577"
"210","2026-06-05 19:23:37","20.47","51.5","954.6","3640","","-22.817522048950195","-47.065940856933594","612.2","-105","-1.7999999523162842","0","11495","1780698217563"
"211","2026-06-05 19:23:47","20.47","52.5","954.86","3620","","-22.817626953125","-47.065914154052734","609","-102","2.799999952316284","0","11496","1780698227576"
"212","2026-06-05 19:23:57","20.47","50.5","954.6","3600","","-22.81783676147461","-47.066165924072266","609.5","-101","0.800000011920929","0","11497","1780698237582"
"213","2026-06-05 19:24:07","20.46","54.5","954.6","3600","","-22.817916870117188","-47.06618881225586","607.4","-98","2.299999952316284","0","11498","1780698247569"
"214","2026-06-05 19:24:17","20.47","51.5","954.52","3600","","-22.817996978759766","-47.066226959228516","603.9","-101","-2","0","11499","1780698257578"
"215","2026-06-05 19:24:27","20.46","51.5","954.76","3620","","-22.81804847717285","-47.06626892089844","601","-101","0.5","0","11500","1780698267566"
"216","2026-06-05 19:24:37","20.46","52.5","954.46","3600","","-22.818178176879883","-47.06632995605469","603.7","-102","1","0","11501","1780698277575"
"217","2026-06-05 19:24:47","20.46","51.5","954.58","3600","","-22.818273544311523","-47.06635665893555","607","-100","2.299999952316284","0","11502","1780698287572"
"218","2026-06-05 19:24:57","20.45","52","954.4","3600","","-22.81831169128418","-47.06631851196289","606.7","-99","1.7999999523162842","0","11503","1780698297582"
"219","2026-06-05 19:25:07","20.46","53","954.4200000000001","3600","","-22.818349838256836","-47.0662841796875","608.2","-98","2.299999952316284","0","11504","1780698307565"
"220","2026-06-05 19:25:17","20.45","52","954.5","3600","","-22.81839370727539","-47.06622314453125","611","-104","-3.799999952316284","0","11505","1780698317570"
"221","2026-06-05 19:25:27","20.45","52.5","954.36","3600","","-22.818439483642578","-47.06614303588867","612.4","-102","0.800000011920929","0","11506","1780698327576"
"222","2026-06-05 19:25:37","20.45","53","954.4200000000001","3600","","-22.8184871673584","-47.066062927246094","613.7","-101","0.30000001192092896","0","11507","1780698337566"
"223","2026-06-05 19:25:47","20.45","51","954.44","3620","","-22.818519592285156","-47.06599426269531","615.5","-101","0.5","0","11508","1780698347571"
"224","2026-06-05 19:25:57","20.45","54.5","954.46","3600","","-22.818565368652344","-47.06592559814453","614.9000000000001","-101","1.2999999523162842","0","11509","1780698357574"
"225","2026-06-05 19:26:07","20.45","51.5","954.44","3600","","-22.818618774414062","-47.06583786010742","615.5","-101","2.299999952316284","0","11510","1780698367578"
"226","2026-06-05 19:26:17","20.45","52.5","954.4","3640","","-22.81868553161621","-47.06576919555664","618.2","-103","-1.5","0","11511","1780698377568"
"227","2026-06-05 19:26:27","20.45","52.5","954.58","3620","","-22.81873321533203","-47.06569290161133","618.2","-102","1","0","11512","1780698387575"
"228","2026-06-05 19:26:37","20.45","52.5","954.5600000000001","3620","","-22.818756103515625","-47.06556701660156","618.5","-104","-3","0","11513","1780698397574"
"229","2026-06-05 19:26:47","20.44","52","954.5","3620","","-22.81875991821289","-47.06544876098633","621.7","-100","2.5","0","11514","1780698407575"
"230","2026-06-05 19:26:57","20.45","53","954.5","3600","","-22.818777084350586","-47.065345764160156","628","-100","1.7999999523162842","0","11515","1780698417571"
"231","2026-06-05 19:27:07","20.44","52.5","954.5","3620","","-22.8188419342041","-47.06524658203125","629.5","-103","-2.5","0","11516","1780698427581"
"232","2026-06-05 19:27:17","20.44","51","954.44","3620","","-22.818897247314453","-47.065155029296875","627.4000000000001","-100","0.30000001192092896","0","11517","1780698437575"
"233","2026-06-05 19:27:27","20.44","50.5","954.34","3600","","-22.818937301635742","-47.06508255004883","627.9000000000001","-99","4.300000190734863","0","11518","1780698447569"
"234","2026-06-05 19:27:37","20.44","51.5","954.3000000000001","3620","","-22.818967819213867","-47.064998626708984","627","-94","4.800000190734863","0","11519","1780698457572"
"235","2026-06-05 19:27:47","20.43","51","954.16","3600","","-22.819000244140625","-47.064918518066406","629.4000000000001","-91","6.5","0","11520","1780698467562"
"236","2026-06-05 19:27:57","20.43","52","954.24","3600","","-22.81899642944336","-47.06477355957031","617.7","-96","0.30000001192092896","0","11521","1780698477575"
"237","2026-06-05 19:28:07","20.43","53.5","954.08","3600","","-22.819013595581055","-47.06468200683594","625.5","-98","3","0","11522","1780698487565"
"238","2026-06-05 19:28:17","20.43","52","954.16","3600","","-22.819015502929688","-47.064659118652344","627.4000000000001","-93","4.800000190734863","0","11523","1780698497580"
"239","2026-06-05 19:28:27","20.42","51.5","954.24","3600","","-22.81903076171875","-47.06459426879883","630.7","-101","2.5","0","11524","1780698507573"
"240","2026-06-05 19:28:37","20.41","49","954.12","3620","","-22.819040298461914","-47.06448745727539","625.9000000000001","-102","4.300000190734863","0","11525","1780698517569"
"241","2026-06-05 19:28:47","20.41","52","954.08","3620","","-22.819063186645508","-47.06440353393555","624.9000000000001","-100","-1","0","11526","1780698527574"
"242","2026-06-05 19:28:57","20.41","53","954.14","3620","","-22.81909942626953","-47.064327239990234","624.2","-95","4.5","0","11527","1780698537580"
"243","2026-06-05 19:29:07","20.41","51.5","954.24","3620","","-22.819101333618164","-47.0641975402832","617.2","-96","3.299999952316284","0","11528","1780698547572"
"244","2026-06-05 19:29:17","20.41","51","954","3620","","-22.819171905517578","-47.06406021118164","612.9","-99","3","0","11529","1780698557572"
"245","2026-06-05 19:29:27","20.41","50.5","954.02","3620","","-22.819250106811523","-47.06402587890625","616.4000000000001","-103","-2.799999952316284","0","11530","1780698567567"
"246","2026-06-05 19:29:37","20.41","54.5","954.14","3660","","-22.81931495666504","-47.06400680541992","621.7","-96","4.5","0","11531","1780698577566"
"247","2026-06-05 19:29:47","20.4","54.5","954.02","3640","","-22.819379806518555","-47.06399154663086","627.2","-96","4","0","11532","1780698587570"
"248","2026-06-05 19:29:57","20.4","53","953.98","3620","","-22.819456100463867","-47.06398391723633","628.7","-103","-0.5","0","11533","1780698597540"
"249","2026-06-05 19:30:07","20.39","50","953.9200000000001","3620","","-22.819530487060547","-47.06396484375","631.4000000000001","-101","0.30000001192092896","0","11534","1780698607569"
"250","2026-06-05 19:30:17","20.39","50.5","953.98","3660","","-22.819612503051758","-47.063926696777344","632.4000000000001","-100","1.5","0","11535","1780698617572"
"251","2026-06-05 19:30:27","20.39","51","953.9200000000001","3620","","-22.819711685180664","-47.06387710571289","633.2","-98","2.5","0","11536","1780698627569"
"252","2026-06-05 19:30:37","20.39","50.5","953.9200000000001","3600","","-22.819841384887695","-47.0638542175293","627.7","-96","3.5","0","11537","1780698637577"
"253","2026-06-05 19:30:47","20.39","50.5","954.0600000000001","3620","","-22.819936752319336","-47.06379699707031","626.2","-97","3.5","0","11538","1780698647576"
"254","2026-06-05 19:30:57","20.39","51.5","953.9","3600","","-22.82001304626465","-47.063785552978516","623.5","-95","6","0","11539","1780698657584"
"255","2026-06-05 19:31:07","20.38","50.5","954.02","3600","","-22.820022583007812","-47.06377410888672","624.2","-98","-0.800000011920929","0","11540","1780698667579"
"256","2026-06-05 19:31:17","20.38","51","953.98","3620","","-22.820045471191406","-47.063785552978516","622.2","-93","4.800000190734863","0","11541","1780698677571"
"257","2026-06-05 19:31:27","20.38","49","954","3660","","-22.819955825805664","-47.06380844116211","612","-98","3.299999952316284","0","11542","1780698687569"
"258","2026-06-05 19:31:37","20.37","49.5","953.96","3600","","-22.81988525390625","-47.06382369995117","613.7","-100","1.5","0","11543","1780698697575"
"259","2026-06-05 19:31:47","20.37","50","954.0600000000001","3600","","-22.81978988647461","-47.0638542175293","622","-99","2.5","0","11544","1780698707578"
"260","2026-06-05 19:31:57","20.37","53.5","954.02","3620","","-22.81966781616211","-47.06391143798828","616.9000000000001","-98","5.800000190734863","0","11545","1780698717572"
"261","2026-06-05 19:32:07","20.37","50.5","954","3620","","-22.81955909729004","-47.063941955566406","621","-97","3","0","11546","1780698727569"
"262","2026-06-05 19:32:17","20.37","51.5","954.2","3640","","-22.81944465637207","-47.063961029052734","623.5","-102","-3","0","11547","1780698737569"
"263","2026-06-05 19:32:27","20.37","52.5","954.0600000000001","3620","","-22.819347381591797","-47.06397247314453","624.4000000000001","-98","2","0","11548","1780698747569"
"264","2026-06-05 19:32:37","20.38","51.5","954.2","3640","","-22.81926918029785","-47.0639762878418","612.2","-97","3","0","11549","1780698757573"
"265","2026-06-05 19:32:47","20.38","51","954.04","3620","","-22.819168090820312","-47.06398391723633","606.5","-100","2.299999952316284","0","11550","1780698767567"
"266","2026-06-05 19:32:57","20.37","52.5","954","3620","","-22.819068908691406","-47.06401062011719","609.2","-98","3.5","0","11551","1780698777576"
"267","2026-06-05 19:33:07","20.37","51.5","954.12","3640","","-22.818981170654297","-47.06401824951172","619.5","-96","1.5","0","11552","1780698787568"
"268","2026-06-05 19:33:17","20.37","52.5","954","3620","","-22.81887435913086","-47.06399154663086","617","-97","3.5","0","11553","1780698797574"
"269","2026-06-05 19:33:27","20.37","51.5","953.96","3620","","-22.818811416625977","-47.063968658447266","613.5","-98","2.5","0","11554","1780698807562"
"270","2026-06-05 19:33:37","20.37","51.5","953.84","3600","","-22.818716049194336","-47.06396484375","622.9000000000001","-90","5.5","0","11555","1780698817573"
"271","2026-06-05 19:33:47","20.37","51.5","953.82","3620","","-22.818628311157227","-47.06399154663086","624.7","-86","6.800000190734863","0","11556","1780698827562"
"272","2026-06-05 19:33:57","20.37","49","953.76","3660","","-22.81853485107422","-47.06401062011719","632.2","-95","6.5","0","11557","1780698837567"
"273","2026-06-05 19:34:07","20.37","51.5","953.7","3600","","-22.818477630615234","-47.06394958496094","631.2","-90","5.300000190734863","0","11558","1780698847577"
"274","2026-06-05 19:34:17","20.36","50.5","953.72","3600","","-22.818437576293945","-47.06387710571289","632.9000000000001","-96","3.799999952316284","0","11559","1780698857576"
"275","2026-06-05 19:34:27","20.36","50.5","953.6800000000001","3620","","-22.818397521972656","-47.06379699707031","631","-97","2.799999952316284","0","11560","1780698867566"
"276","2026-06-05 19:34:37","20.36","52","953.48","3620","","-22.8183536529541","-47.063716888427734","633","-97","3.5","0","11561","1780698877575"
"277","2026-06-05 19:34:47","20.36","51","953.48","3620","","-22.81831932067871","-47.06361770629883","634.5","-95","4.5","0","11562","1780698887570"
"278","2026-06-05 19:34:57","20.35","54.5","953.16","3600","","-22.81829833984375","-47.063541412353516","638.7","-101","4","0","11563","1780698897567"
"279","2026-06-05 19:35:07","20.35","50","953.08","3620","","-22.81827735900879","-47.06345748901367","642.4000000000001","-103","0","0","11564","1780698907567"
"280","2026-06-05 19:35:17","20.35","48.5","952.9","3600","","-22.818279266357422","-47.063358306884766","647","-105","-3.299999952316284","0","11565","1780698917568"
"281","2026-06-05 19:35:27","20.34","50.5","953.1","3620","","-22.818269729614258","-47.06327819824219","650","-101","0.30000001192092896","0","11566","1780698927575"
"282","2026-06-05 19:35:37","20.34","51.5","952.6800000000001","3620","","-22.818252563476562","-47.063201904296875","652","-102","0.800000011920929","0","11567","1780698937570"
"283","2026-06-05 19:35:47","20.34","50","952.7","3600","","-22.818265914916992","-47.06308364868164","654.5","-99","0","0","11568","1780698947568"
"284","2026-06-05 19:35:57","20.34","51.5","952.58","3600","","-22.81824493408203","-47.06298065185547","656","-99","3.299999952316284","0","11569","1780698957576"
"285","2026-06-05 19:36:07","20.33","51.5","952.36","3620","","-22.818241119384766","-47.06288528442383","653.4000000000001","-96","2.5","0","11570","1780698967571"
"286","2026-06-05 19:36:17","20.33","51","952.26","3620","","-22.8182315826416","-47.06279373168945","652","-104","1.5","0","11571","1780698977567"
"287","2026-06-05 19:36:27","20.33","50.5","952.1800000000001","3600","","-22.818225860595703","-47.06269073486328","652.7","-103","0.800000011920929","0","11572","1780698987575"
"288","2026-06-05 19:36:37","20.32","50.5","952.04","3600","","-22.81821632385254","-47.062618255615234","650.5","-94","4.300000190734863","0","11573","1780698997577"
"289","2026-06-05 19:36:47","20.31","51.5","951.98","3600","","-22.818233489990234","-47.06256866455078","653","-102","0","0","11574","1780699007568"
"290","2026-06-05 19:36:57","20.31","50","951.84","3620","","-22.8182373046875","-47.062469482421875","650.5","-97","4.300000190734863","0","11575","1780699017567"
"291","2026-06-05 19:37:07","20.31","54","951.78","3600","","-22.8182315826416","-47.0623664855957","648","-98","3.299999952316284","0","11576","1780699027557"
"292","2026-06-05 19:37:17","20.3","51.5","951.66","3620","","-22.818241119384766","-47.06229782104492","650.9000000000001","-96","2.799999952316284","0","11577","1780699037567"
"293","2026-06-05 19:37:27","20.29","51.5","951.5600000000001","3640","","-22.81824493408203","-47.06222152709961","655","-89","6.800000190734863","0","11578","1780699047544"
"294","2026-06-05 19:37:37","20.29","51","951.38","3600","","-22.818246841430664","-47.062110900878906","656.2","-94","3.5","0","11579","1780699057551"
"295","2026-06-05 19:37:47","20.29","50","951.2","3600","","-22.8182430267334","-47.062015533447266","667","-89","5","0","11580","1780699067577"
"296","2026-06-05 19:37:57","20.29","52","951.16","3640","","-22.8182430267334","-47.06195068359375","649","-87","7.5","0","11581","1780699077572"
"297","2026-06-05 19:38:07","20.29","53.5","951","3620","","-22.81822967529297","-47.06184387207031","639.2","-87","6","0","11582","1780699087574"
"298","2026-06-05 19:38:17","20.28","50.5","950.9200000000001","3620","","-22.81822967529297","-47.06178283691406","641.9000000000001","-91","6.5","0","11583","1780699097555"
"299","2026-06-05 19:38:27","20.28","50.5","951.02","3600","","-22.818220138549805","-47.06172180175781","641.2","-98","5.300000190734863","0","11584","1780699107571"
"300","2026-06-05 19:38:37","20.27","49.5","950.9200000000001","3620","","-22.818212509155273","-47.06163787841797","637.9000000000001","-96","5","0","11585","1780699117564"
"301","2026-06-05 19:38:47","20.27","54","950.78","3660","","-22.818214416503906","-47.06157302856445","641","-96","2.299999952316284","0","11586","1780699127556"
"302","2026-06-05 19:38:57","20.27","52","950.74","3620","","-22.818252563476562","-47.06150817871094","647.4000000000001","-89","6","0","11587","1780699137570"
"303","2026-06-05 19:39:07","20.27","51.5","950.44","3620","","-22.81824493408203","-47.061397552490234","644","-87","6","0","11588","1780699147564"
"304","2026-06-05 19:39:17","20.26","51.5","950.4200000000001","3640","","-22.818267822265625","-47.061309814453125","649.5","-89","5.800000190734863","0","11589","1780699157572"
"305","2026-06-05 19:39:27","20.27","54.5","950.34","3600","","-22.818208694458008","-47.06123352050781","658.7","-91","5.800000190734863","0","11590","1780699167568"
"306","2026-06-05 19:39:37","20.26","51.5","950.38","3640","","-22.818201065063477","-47.06113052368164","655.2","-90","4.300000190734863","0","11591","1780699177565"
"307","2026-06-05 19:39:47","20.26","52","950.16","3640","","-22.81818962097168","-47.06106948852539","647.7","-95","4.300000190734863","0","11592","1780699187568"
"308","2026-06-05 19:39:57","20.26","52.5","950.0600000000001","3620","","-22.818172454833984","-47.060977935791016","644.2","-94","5.5","0","11593","1780699197571"
"309","2026-06-05 19:40:07","20.26","54.5","949.96","3600","","-22.818185806274414","-47.06086730957031","640.2","-91","6.5","0","11594","1780699207568"
"310","2026-06-05 19:40:17","20.25","53","949.9200000000001","3600","","-22.81816291809082","-47.0607795715332","645.7","-91","5.800000190734863","0","11595","1780699217565"
"311","2026-06-05 19:40:27","20.25","51.5","949.82","3620","","-22.818187713623047","-47.06068420410156","644","-91","5.5","0","11596","1780699227569"
"312","2026-06-05 19:40:37","20.25","51.5","949.76","3600","","-22.81818389892578","-47.06057357788086","644","-87","6.5","0","11597","1780699237567"
"313","2026-06-05 19:40:47","20.25","53","949.6","3600","","-22.818187713623047","-47.06049346923828","649.2","-88","6","0","11598","1780699247560"
"314","2026-06-05 19:40:57","20.25","52","949.52","3600","","-22.81818199157715","-47.06040573120117","649.9000000000001","-96","3.299999952316284","0","11599","1780699257569"
"315","2026-06-05 19:41:07","20.25","55","949.44","3620","","-22.818159103393555","-47.06031799316406","650","-95","4","0","11600","1780699267571"
"316","2026-06-05 19:41:17","20.24","53.5","949.36","3600","","-22.81817054748535","-47.06024169921875","651.2","-95","2.5","0","11601","1780699277579"
"317","2026-06-05 19:41:27","20.24","48","949.24","3600","","-22.818157196044922","-47.06013488769531","651.4000000000001","-91","5","0","11602","1780699287570"
"318","2026-06-05 19:41:37","20.24","53","949.24","3620","","-22.818157196044922","-47.06003189086914","652","-90","5.300000190734863","0","11603","1780699297572"
"319","2026-06-05 19:41:47","20.23","50.5","949.14","3600","","-22.818193435668945","-47.059932708740234","652","-95","3","0","11604","1780699307569"
"320","2026-06-05 19:41:57","20.23","52.5","949.1","3600","","-22.818225860595703","-47.059837341308594","652.2","-102","1.5","0","11605","1780699317570"
"321","2026-06-05 19:42:07","20.23","52","949.1800000000001","3620","","-22.818239212036133","-47.05974197387695","651.7","-90","6.300000190734863","0","11606","1780699327570"
"322","2026-06-05 19:42:17","20.22","52","949.04","3640","","-22.81827735900879","-47.05965805053711","653.7","-90","6","0","11607","1780699337540"
"323","2026-06-05 19:42:27","20.22","52.5","948.94","3600","","-22.818363189697266","-47.05958938598633","651.9000000000001","-97","5","0","11608","1780699347568"
"324","2026-06-05 19:42:37","20.22","52.5","948.94","3600","","-22.818470001220703","-47.05959701538086","650.2","-94","4.5","0","11609","1780699357563"
"325","2026-06-05 19:42:47","20.22","52.5","949.0600000000001","3620","","-22.818567276000977","-47.059635162353516","651.4000000000001","-93","3.5","0","11610","1780699367577"
"326","2026-06-05 19:42:57","20.22","53","949.76","3600","","-22.818653106689453","-47.059654235839844","650","-97","3.5","0","11611","1780699377580"
"327","2026-06-05 19:43:07","20.23","53","949.22","3600","","-22.818756103515625","-47.05970001220703","646.7","-97","4","0","11612","1780699387578"
"328","2026-06-05 19:43:17","20.22","55.5","949.34","3600","","-22.818857192993164","-47.05974197387695","648.2","-98","3.299999952316284","0","11613","1780699397573"
"329","2026-06-05 19:43:27","20.23","54.5","949.6800000000001","3600","","-22.8189640045166","-47.05978012084961","648","-98","2.799999952316284","0","11614","1780699407574"
"330","2026-06-05 19:43:37","20.23","55.5","949.78","3600","","-22.819055557250977","-47.05982208251953","647","-101","1","0","11615","1780699417583"
"331","2026-06-05 19:43:47","20.24","52","950","3620","","-22.81915283203125","-47.05985641479492","649.7","-97","2.799999952316284","0","11616","1780699427613"
"332","2026-06-05 19:44:07","20.24","50.5","949.8000000000001","3600","","-22.81934356689453","-47.059932708740234","652.5","-100","3","0","11618","1780699447557"
"333","2026-06-05 19:44:17","20.24","51","949.88","3640","","-22.8194580078125","-47.05995559692383","647.5","-99","2.799999952316284","0","11619","1780699457571"
"334","2026-06-05 19:44:27","20.25","53","949.94","3600","","-22.81954574584961","-47.059993743896484","649","-91","5.800000190734863","0","11620","1780699467578"
"335","2026-06-05 19:44:37","20.25","52.5","950.0600000000001","3620","","-22.81964111328125","-47.060020446777344","649.5","-88","5.5","0","11621","1780699477580"
"336","2026-06-05 19:44:47","20.25","53","950.1800000000001","3600","","-22.81973648071289","-47.060054779052734","647.7","-94","2.5","0","11622","1780699487580"
"337","2026-06-05 19:44:57","20.25","52","950.16","3640","","-22.819822311401367","-47.060089111328125","647","-92","4.800000190734863","0","11623","1780699497581"
"338","2026-06-05 19:45:07","20.24","52","950.26","3600","","-22.81988525390625","-47.06011199951172","643.2","-99","-0.30000001192092896","0","11624","1780699507581"
"339","2026-06-05 19:45:17","20.24","53","950.62","3620","","-22.819883346557617","-47.0601692199707","640","-98","3.299999952316284","0","11625","1780699517546"
"340","2026-06-05 19:45:27","20.24","54","950.3000000000001","3600","","-22.819948196411133","-47.06022262573242","641.5","-99","2.5","0","11626","1780699527572"
"341","2026-06-05 19:45:37","20.25","53","950.4","3620","","-22.820026397705078","-47.06028366088867","647.7","-93","4.5","0","11627","1780699537576"
"342","2026-06-05 19:45:47","20.24","54.5","950.6800000000001","3600","","-22.82010841369629","-47.06032943725586","649","-99","2.5","0","11628","1780699547580"
"343","2026-06-05 19:45:57","20.24","53","950.62","3600","","-22.820201873779297","-47.06035614013672","649.5","-95","0.30000001192092896","0","11629","1780699557580"
"344","2026-06-05 19:46:07","20.23","53.5","950.7","3600","","-22.8203125","-47.06039810180664","653.2","-97","3.299999952316284","0","11630","1780699567542"
"345","2026-06-05 19:46:17","20.23","53","950.76","3600","","-22.82044219970703","-47.0604133605957","647.9000000000001","-99","3.299999952316284","0","11631","1780699577585"
"346","2026-06-05 19:46:27","20.23","53.5","950.9","3600","","-22.82050323486328","-47.060447692871094","640.2","-93","6","0","11632","1780699587574"
"347","2026-06-05 19:46:37","20.22","54","950.98","3600","","-22.82059097290039","-47.06049728393555","639","-90","4.300000190734863","0","11633","1780699597568"
"348","2026-06-05 19:46:47","20.22","53.5","951.04","3620","","-22.820653915405273","-47.06055450439453","639","-94","4.300000190734863","0","11634","1780699607575"
"349","2026-06-05 19:46:57","20.2","53","951.54","3600","","-22.820751190185547","-47.06055450439453","633.7","-81","7.800000190734863","0","11635","1780699617577"
"350","2026-06-05 19:47:07","20.2","54","951.82","3600","","-22.820837020874023","-47.06061935424805","631.5","-91","4.300000190734863","0","11636","1780699627549"
"351","2026-06-05 19:47:17","20.19","53","951.3000000000001","3600","","-22.820940017700195","-47.06068801879883","634.5","-80","7.800000190734863","0","11637","1780699637580"
"352","2026-06-05 19:47:27","20.18","53.5","951.5600000000001","3640","","-22.821043014526367","-47.06071472167969","632","-90","5","0","11638","1780699647576"
"353","2026-06-05 19:47:37","20.17","53.5","951.98","3600","","-22.821138381958008","-47.06077575683594","632.2","-81","6.300000190734863","0","11639","1780699657577"
"354","2026-06-05 19:47:47","20.17","53.5","951.46","3620","","-22.821256637573242","-47.06081771850586","629.5","-84","6","0","11640","1780699667578"
"355","2026-06-05 19:47:57","20.16","53","951.54","3600","","-22.821374893188477","-47.06085968017578","626.2","-84","8","0","11641","1780699677567"
"356","2026-06-05 19:48:07","20.15","54","951.66","3600","","-22.821475982666016","-47.06089782714844","623.4000000000001","-78","6.800000190734863","0","11642","1780699687563"
"357","2026-06-05 19:48:17","20.14","53","951.8000000000001","3600","","-22.821556091308594","-47.06092071533203","625.5","-83","6.300000190734863","0","11643","1780699697571"
"358","2026-06-05 19:48:27","20.12","53.5","951.86","3620","","-22.821666717529297","-47.06093978881836","623.5","-80","8.5","0","11644","1780699707577"
"359","2026-06-05 19:48:37","20.11","53","952.02","3600","","-22.8217716217041","-47.06100082397461","621.5","-91","5","0","11645","1780699717571"
"360","2026-06-05 19:48:47","20.09","53.5","952.16","3600","","-22.821823120117188","-47.061065673828125","621.5","-89","5.800000190734863","0","11646","1780699727572"
"361","2026-06-05 19:48:57","20.09","54","952.32","3640","","-22.82187271118164","-47.06116485595703","618.2","-91","4.5","0","11647","1780699737576"
"362","2026-06-05 19:49:07","20.07","52.5","953.04","3600","","-22.821903228759766","-47.06126022338867","621.2","-88","5","0","11648","1780699747591"
"363","2026-06-05 19:49:17","20.06","52.5","952.5600000000001","3600","","-22.821977615356445","-47.061378479003906","619","-85","5.5","0","11649","1780699757578"
"364","2026-06-05 19:49:27","20.05","53.5","952.64","3600","","-22.822063446044922","-47.06145095825195","623.5","-86","6.800000190734863","0","11650","1780699767583"
"365","2026-06-05 19:49:37","20.03","53","952.74","3600","","-22.82213020324707","-47.0615234375","617.7","-82","7.300000190734863","0","11651","1780699777580"
"366","2026-06-05 19:49:47","20.02","53","952.9","3600","","-22.822174072265625","-47.06158447265625","617.5","-88","6.5","0","11652","1780699787570"
"367","2026-06-05 19:49:57","20","53","952.9","3640","","-22.822254180908203","-47.061683654785156","618.7","-83","6.300000190734863","0","11653","1780699797573"
"368","2026-06-05 19:50:07","19.99","53.5","953.12","3600","","-22.822372436523438","-47.061737060546875","617.7","-92","5.300000190734863","0","11654","1780699807560"
"369","2026-06-05 19:50:17","19.97","53.5","953.16","3620","","-22.82245635986328","-47.06178665161133","620.2","-96","0.5","0","11655","1780699817570"
"370","2026-06-05 19:50:27","19.95","53.5","953.16","3620","","-22.822555541992188","-47.06181716918945","619.5","-100","-0.800000011920929","0","11656","1780699827541"
"371","2026-06-05 19:50:37","19.95","53.5","953.9200000000001","3600","","-22.822675704956055","-47.06184768676758","617.9000000000001","-94","2.799999952316284","0","11657","1780699837562"
"372","2026-06-05 19:50:47","19.93","54","953.38","3640","","-22.822790145874023","-47.06187438964844","615","-94","4.300000190734863","0","11658","1780699847577"
"373","2026-06-05 19:50:57","19.92","54","953.4200000000001","3620","","-22.82288360595703","-47.061927795410156","615.7","-96","4","0","11659","1780699857597"
"374","2026-06-05 19:51:07","19.91","54","953.44","3600","","-22.82297706604004","-47.06195831298828","617.5","-100","1.5","0","11660","1780699867572"
"375","2026-06-05 19:51:17","19.9","54","953.38","3600","","-22.823055267333984","-47.06201171875","616.4000000000001","-99","3.299999952316284","0","11661","1780699877574"
"376","2026-06-05 19:51:27","19.89","54","953.5","3620","","-22.82310676574707","-47.06206130981445","610.5","-102","1","0","11662","1780699887582"
