Data/Hora,RSSI (dBm),SNR (dB),Frame Counter,Data Rate
2026-06-12 08:33:32,-104,0.0,47879,5
2026-06-12 08:35:32,-102,-4.300000190734863,47881,5
2026-06-12 08:36:32,-105,-2.799999952316284,47882,5
2026-06-12 08:37:32,-101,3.299999952316284,47883,5
2026-06-12 08:38:32,-105,-2.299999952316284,47884,5
2026-06-12 08:39:32,-105,-3.299999952316284,47885,5
2026-06-12 08:40:32,-106,-7.800000190734863,47886,5
2026-06-12 08:41:32,-106,-8.0,47887,5
2026-06-12 08:42:32,-105,-2.799999952316284,47888,5
2026-06-12 08:43:32,-104,-0.3000000119209289,47889,5
2026-06-12 08:44:32,-98,-4.5,47890,5
2026-06-12 08:45:32,-104,-1.7999999523162842,47891,5
2026-06-12 08:46:32,-103,-0.3000000119209289,47892,5
2026-06-12 08:47:32,-104,-1.7999999523162842,47893,5
2026-06-12 08:48:32,-102,2.5,47894,5
2026-06-12 08:49:32,-102,-2.799999952316284,47895,5
2026-06-12 08:50:32,-103,0.3000000119209289,47896,5
2026-06-12 08:51:32,-104,0.3000000119209289,47897,5
2026-06-12 08:52:32,-104,-1.5,47898,5
2026-06-12 08:53:32,-104,-0.5,47899,5
2026-06-12 08:54:32,-103,0.0,47900,5
2026-06-12 08:55:32,-108,1.2999999523162842,47901,5
2026-06-12 08:56:32,-104,2.299999952316284,47902,5
2026-06-12 08:57:32,-107,1.5,47903,5
2026-06-12 08:58:32,-103,2.299999952316284,47904,5
2026-06-12 08:59:32,-106,1.7999999523162842,47905,5
2026-06-12 09:00:32,-107,1.2999999523162842,47906,5
2026-06-12 09:01:32,-101,1.5,47907,5
2026-06-12 09:02:32,-101,0.800000011920929,47908,5
2026-06-12 09:03:32,-102,0.0,47909,5
2026-06-12 09:04:32,-102,2.5,47910,5
2026-06-12 09:05:32,-102,2.5,47911,5
2026-06-12 09:06:32,-103,3.5,47912,5
2026-06-12 09:07:32,-102,1.7999999523162842,47913,5
2026-06-12 09:08:32,-101,3.0,47914,5
2026-06-12 09:09:32,-103,0.800000011920929,47915,5
2026-06-12 09:10:32,-102,1.0,47916,5
2026-06-12 09:11:32,-107,2.299999952316284,47917,5
2026-06-12 09:12:32,-103,2.5,47918,5
2026-06-12 09:13:32,-103,0.800000011920929,47919,5
2026-06-12 09:14:32,-103,1.2999999523162842,47920,5
2026-06-12 09:15:32,-102,0.0,47921,5
2026-06-12 09:16:32,-102,1.7999999523162842,47922,5
2026-06-12 09:17:32,-101,1.5,47923,5
2026-06-12 09:18:32,-101,1.2999999523162842,47924,5
2026-06-12 09:19:32,-102,0.800000011920929,47925,5
2026-06-12 09:20:32,-102,0.800000011920929,47926,5
2026-06-12 09:21:32,-104,1.0,47927,5
2026-06-12 09:22:32,-105,0.800000011920929,47928,5
2026-06-12 09:23:32,-103,0.800000011920929,47929,5
2026-06-12 09:24:32,-103,1.5,47930,5
2026-06-12 09:25:32,-102,1.2999999523162842,47931,5
2026-06-12 09:26:32,-102,3.5,47932,5
2026-06-12 09:27:32,-103,1.5,47933,5
2026-06-12 09:28:32,-102,2.0,47934,5
2026-06-12 09:29:32,-103,0.5,47935,5
2026-06-12 09:30:32,-102,2.0,47936,5
2026-06-12 09:31:32,-105,-1.2999999523162842,47937,5
2026-06-12 09:32:32,-102,2.299999952316284,47938,5
2026-06-12 09:33:32,-101,3.799999952316284,47939,5
2026-06-12 09:34:32,-102,0.0,47940,5
2026-06-12 09:35:32,-103,-0.3000000119209289,47941,5
2026-06-12 09:36:32,-100,5.300000190734863,47942,5
2026-06-12 09:37:32,-102,1.5,47943,5
2026-06-12 09:38:32,-104,0.0,47944,5
2026-06-12 09:39:32,-105,0.5,47945,5
2026-06-12 09:40:32,-104,1.0,47946,5
2026-06-12 09:41:32,-103,1.2999999523162842,47947,5
2026-06-12 09:42:32,-104,0.800000011920929,47948,5
2026-06-12 09:43:32,-103,1.5,47949,5
2026-06-12 09:44:32,-104,0.3000000119209289,47950,5
2026-06-12 09:45:32,-106,1.2999999523162842,47951,5
2026-06-12 09:46:32,-103,1.7999999523162842,47952,5
2026-06-12 09:47:32,-103,0.3000000119209289,47953,5
2026-06-12 09:48:32,-100,3.799999952316284,47954,5
2026-06-12 09:49:32,-101,2.799999952316284,47955,5
2026-06-12 09:50:32,-102,1.7999999523162842,47956,5
2026-06-12 09:51:32,-102,2.799999952316284,47957,5
2026-06-12 09:52:32,-102,2.5,47958,5
2026-06-12 09:53:32,-102,2.0,47959,5
2026-06-12 09:54:32,-103,0.5,47960,5
2026-06-12 09:55:32,-103,3.299999952316284,47961,5
2026-06-12 09:56:32,-102,0.0,47962,5
2026-06-12 09:57:32,-103,0.800000011920929,47963,5
2026-06-12 09:58:32,-102,-1.5,47964,5
2026-06-12 09:59:32,-103,1.5,47965,5
2026-06-12 10:00:32,-102,3.0,47966,5
2026-06-12 10:01:32,-101,3.5,47967,5
2026-06-12 10:02:32,-101,-4.800000190734863,47968,5
2026-06-12 10:03:32,-102,4.0,47969,5
2026-06-12 10:04:32,-98,-3.5,47970,5
2026-06-12 10:05:32,-102,2.299999952316284,47971,5
2026-06-12 10:06:32,-101,3.799999952316284,47972,5
2026-06-12 10:07:32,-103,1.7999999523162842,47973,5
2026-06-12 10:08:32,-103,1.2999999523162842,47974,5
2026-06-12 10:09:32,-101,3.799999952316284,47975,5
2026-06-12 10:10:32,-103,2.299999952316284,47976,5
2026-06-12 10:11:32,-100,5.0,47977,5
2026-06-12 10:12:32,-104,-1.0,47978,5
2026-06-12 10:13:32,-104,0.5,47979,5
2026-06-12 10:14:32,-102,1.5,47980,5
2026-06-12 10:15:32,-103,1.0,47981,5
2026-06-12 10:16:32,-101,1.2999999523162842,47982,5
2026-06-12 10:17:32,-103,0.0,47983,5
2026-06-12 10:18:32,-103,0.800000011920929,47984,5
2026-06-12 10:19:32,-101,3.5,47985,5
2026-06-12 10:20:32,-100,5.800000190734863,47986,5
2026-06-12 10:21:32,-101,6.300000190734863,47987,5
2026-06-12 10:22:32,-101,7.300000190734863,47988,5
2026-06-12 10:23:32,-102,5.300000190734863,47989,5
2026-06-12 10:24:32,-101,6.300000190734863,47990,5
2026-06-12 10:25:32,-102,4.800000190734863,47991,5
2026-06-12 10:26:32,-101,4.300000190734863,47992,5
2026-06-12 10:27:32,-102,3.0,47993,5
2026-06-12 10:28:32,-101,1.2999999523162842,47994,5
2026-06-12 10:29:32,-101,3.799999952316284,47995,5
2026-06-12 10:30:32,-98,6.300000190734863,47996,5
2026-06-12 10:31:32,-100,5.5,47997,5
2026-06-12 10:32:32,-99,5.800000190734863,47998,5
2026-06-12 10:33:32,-97,7.0,47999,5
2026-06-12 10:34:32,-100,4.800000190734863,48000,5
2026-06-12 10:35:32,-100,4.5,48001,5
2026-06-12 10:36:32,-103,1.7999999523162842,48002,5
2026-06-12 10:37:32,-99,5.5,48003,5
2026-06-12 10:38:32,-102,4.800000190734863,48004,5
2026-06-12 10:39:32,-99,6.0,48005,5
2026-06-12 10:40:32,-98,6.300000190734863,48006,5
2026-06-12 10:41:32,-101,3.799999952316284,48007,5
2026-06-12 10:42:32,-100,4.5,48008,5
2026-06-12 10:43:32,-99,5.300000190734863,48009,5
2026-06-12 10:44:32,-107,3.0,48010,5
2026-06-12 10:45:32,-101,6.0,48011,5
2026-06-12 10:46:32,-102,2.799999952316284,48012,5
2026-06-12 10:47:32,-103,0.800000011920929,48013,5
2026-06-12 10:48:32,-102,1.2999999523162842,48014,5
2026-06-12 10:49:32,-103,2.0,48015,5
2026-06-12 10:50:32,-98,6.300000190734863,48016,5
2026-06-12 10:51:32,-99,5.800000190734863,48017,5
2026-06-12 10:52:32,-102,2.799999952316284,48018,5
2026-06-12 10:53:32,-100,5.0,48019,5
2026-06-12 10:54:32,-100,5.300000190734863,48020,5
2026-06-12 10:55:32,-100,4.0,48021,5
2026-06-12 10:56:32,-100,5.0,48022,5
2026-06-12 10:57:32,-100,4.800000190734863,48023,5
2026-06-12 10:58:32,-99,5.300000190734863,48024,5
2026-06-12 10:59:32,-99,5.0,48025,5
2026-06-12 11:00:32,-95,8.5,48026,5
2026-06-12 11:01:32,-99,5.5,48027,5
2026-06-12 11:02:32,-98,6.300000190734863,48028,5
2026-06-12 11:03:32,-102,3.0,48029,5
2026-06-12 11:04:32,-101,6.5,48030,5
2026-06-12 11:05:32,-99,4.300000190734863,48031,5
2026-06-12 11:06:32,-101,4.0,48032,5
2026-06-12 11:07:32,-101,6.0,48033,5
2026-06-12 11:08:32,-101,4.0,48034,5
2026-06-12 11:09:32,-101,3.299999952316284,48035,5
2026-06-12 11:10:32,-99,7.800000190734863,48036,5
2026-06-12 11:11:32,-99,5.5,48037,5
2026-06-12 11:12:32,-98,5.300000190734863,48038,5
2026-06-12 11:13:32,-99,6.5,48039,5
2026-06-12 11:14:32,-98,6.5,48040,5
2026-06-12 11:15:32,-102,3.0,48041,5
2026-06-12 11:16:32,-101,3.799999952316284,48042,5
2026-06-12 11:17:32,-99,4.300000190734863,48043,5
2026-06-12 11:18:32,-102,3.0,48044,5
2026-06-12 11:19:32,-100,-2.799999952316284,48045,5
2026-06-12 11:20:32,-101,3.0,48046,5
2026-06-12 11:21:32,-97,3.5,48047,5
2026-06-12 11:22:32,-97,6.300000190734863,48048,5
2026-06-12 11:23:32,-100,7.0,48049,5
2026-06-12 11:24:32,-99,6.0,48050,5
2026-06-12 11:25:32,-101,3.799999952316284,48051,5
2026-06-12 11:26:32,-96,7.800000190734863,48052,5
2026-06-12 11:27:32,-100,4.300000190734863,48053,5
2026-06-12 11:28:32,-99,6.300000190734863,48054,5
2026-06-12 11:29:32,-104,2.0,48055,5
2026-06-12 11:30:32,-101,4.0,48056,5
2026-06-12 11:31:32,-98,6.5,48057,5
2026-06-12 11:32:32,-101,4.300000190734863,48058,5
2026-06-12 11:33:32,-99,4.800000190734863,48059,5
2026-06-12 11:34:32,-98,6.5,48060,5
2026-06-12 11:35:32,-100,5.0,48061,5
2026-06-12 11:36:32,-99,7.5,48062,5
2026-06-12 11:37:32,-102,2.799999952316284,48063,5
2026-06-12 11:38:32,-99,6.0,48064,5
2026-06-12 11:39:32,-99,4.0,48065,5
2026-06-12 11:40:32,-98,7.0,48066,5
2026-06-12 11:41:32,-100,6.300000190734863,48067,5
2026-06-12 11:42:32,-100,3.0,48068,5
2026-06-12 11:43:32,-100,2.799999952316284,48069,5
2026-06-12 11:44:32,-96,8.300000190734863,48070,5
2026-06-12 11:45:32,-99,4.800000190734863,48071,5
2026-06-12 11:46:32,-101,3.5,48072,5
2026-06-12 11:47:32,-101,0.800000011920929,48073,5
2026-06-12 11:48:32,-103,1.2999999523162842,48074,5
2026-06-12 11:49:32,-98,6.0,48075,5
2026-06-12 11:50:32,-102,3.299999952316284,48076,5
2026-06-12 11:51:32,-101,4.0,48077,5
2026-06-12 11:52:32,-99,6.0,48078,5
2026-06-12 11:53:32,-103,1.5,48079,5
2026-06-12 11:54:32,-99,3.799999952316284,48080,5
2026-06-12 11:55:32,-99,5.0,48081,5
2026-06-12 11:56:32,-98,4.800000190734863,48082,5
2026-06-12 11:57:32,-99,5.800000190734863,48083,5
2026-06-12 11:58:32,-107,4.0,48084,5
2026-06-12 11:59:32,-102,5.0,48085,5
2026-06-12 12:00:32,-100,5.5,48086,5
2026-06-12 12:01:32,-100,3.799999952316284,48087,5
2026-06-12 12:02:32,-99,5.5,48088,5
2026-06-12 12:03:32,-100,4.800000190734863,48089,5
2026-06-12 12:04:32,-100,5.300000190734863,48090,5
2026-06-12 12:05:32,-102,1.7999999523162842,48091,5
2026-06-12 12:06:32,-102,2.799999952316284,48092,5
2026-06-12 12:07:32,-101,4.300000190734863,48093,5
2026-06-12 12:08:32,-101,3.799999952316284,48094,5
2026-06-12 12:09:32,-100,5.300000190734863,48095,5
2026-06-12 12:10:32,-100,5.0,48096,5
2026-06-12 12:11:32,-98,0.800000011920929,48097,5
2026-06-12 12:12:32,-102,2.299999952316284,48098,5
2026-06-12 12:13:32,-101,3.0,48099,5
2026-06-12 12:14:32,-101,1.2999999523162842,48100,5
2026-06-12 12:15:32,-102,2.799999952316284,48101,5
2026-06-12 12:16:32,-99,6.0,48102,5
2026-06-12 12:17:32,-102,2.299999952316284,48103,5
2026-06-12 12:18:32,-102,2.5,48104,5
2026-06-12 12:19:32,-99,3.299999952316284,48105,5
2026-06-12 12:20:32,-101,3.799999952316284,48106,5
2026-06-12 12:21:32,-102,3.299999952316284,48107,5
2026-06-12 12:22:32,-97,8.300000190734863,48108,5
2026-06-12 12:23:32,-100,5.300000190734863,48109,5
2026-06-12 12:24:32,-100,3.799999952316284,48110,5
2026-06-12 12:25:32,-100,5.300000190734863,48111,5
2026-06-12 12:26:32,-99,6.300000190734863,48112,5
2026-06-12 12:27:32,-102,0.800000011920929,48113,5
2026-06-12 12:28:32,-100,5.800000190734863,48114,5
2026-06-12 12:29:32,-101,4.5,48115,5
2026-06-12 12:30:32,-100,8.800000190734863,48116,5
2026-06-12 12:31:32,-103,3.799999952316284,48117,5
2026-06-12 12:33:32,-99,5.800000190734863,48119,5
2026-06-12 12:34:32,-99,4.800000190734863,48120,5
2026-06-12 12:35:32,-100,5.300000190734863,48121,5
2026-06-12 12:36:32,-101,3.799999952316284,48122,5
2026-06-12 12:37:32,-102,3.299999952316284,48123,5
2026-06-12 12:38:32,-101,4.0,48124,5
2026-06-12 12:39:32,-100,5.0,48125,5
2026-06-12 12:40:32,-104,0.800000011920929,48126,5
2026-06-12 12:41:32,-101,4.800000190734863,48127,5
2026-06-12 12:42:32,-100,5.5,48128,5
2026-06-12 12:43:32,-105,-1.7999999523162842,48129,5
2026-06-12 12:44:32,-100,4.300000190734863,48130,5
2026-06-12 12:46:32,-105,2.299999952316284,48132,5
2026-06-12 12:47:32,-101,5.0,48133,5
2026-06-12 12:48:32,-102,2.799999952316284,48134,5
2026-06-12 12:49:32,-101,4.800000190734863,48135,5
2026-06-12 12:50:32,-99,5.0,48136,5
2026-06-12 12:51:32,-102,2.799999952316284,48137,5
2026-06-12 12:52:32,-102,4.300000190734863,48138,5
2026-06-12 12:53:32,-104,0.5,48139,5
2026-06-12 12:54:32,-100,5.0,48140,5
2026-06-12 12:55:32,-100,5.800000190734863,48141,5
2026-06-12 12:56:32,-103,3.299999952316284,48142,5
2026-06-12 12:57:32,-103,4.0,48143,5
2026-06-12 12:58:32,-98,7.300000190734863,48144,5
2026-06-12 12:59:32,-101,5.0,48145,5
2026-06-12 13:00:32,-99,6.300000190734863,48146,5
2026-06-12 13:01:32,-101,4.300000190734863,48147,5
2026-06-12 13:02:32,-99,6.300000190734863,48148,5
2026-06-12 13:03:32,-100,5.300000190734863,48149,5
2026-06-12 13:04:32,-102,3.5,48150,5
2026-06-12 13:05:32,-101,3.0,48151,5
2026-06-12 13:06:32,-103,2.5,48152,5
2026-06-12 13:07:32,-98,5.300000190734863,48153,5
2026-06-12 13:08:32,-103,2.5,48154,5
2026-06-12 13:09:32,-102,4.0,48155,5
2026-06-12 13:10:32,-102,3.799999952316284,48156,5
2026-06-12 13:11:32,-100,5.800000190734863,48157,5
2026-06-12 13:12:32,-99,6.800000190734863,48158,5
2026-06-12 13:13:32,-102,3.5,48159,5
2026-06-12 13:14:32,-101,3.299999952316284,48160,5
2026-06-12 13:15:32,-103,2.0,48161,5
2026-06-12 13:16:32,-101,4.0,48162,5
2026-06-12 13:17:32,-99,7.300000190734863,48163,5
2026-06-12 13:18:32,-100,5.5,48164,5
2026-06-12 13:19:32,-103,3.299999952316284,48165,5
2026-06-12 13:20:32,-103,2.5,48166,5
2026-06-12 13:21:32,-100,4.5,48167,5
2026-06-12 13:22:32,-99,5.5,48168,5
2026-06-12 13:23:32,-100,5.800000190734863,48169,5
2026-06-12 13:24:32,-102,3.5,48170,5
2026-06-12 13:25:32,-101,6.800000190734863,48171,5
2026-06-12 13:26:32,-102,2.299999952316284,48172,5
2026-06-12 13:27:32,-103,3.299999952316284,48173,5
2026-06-12 13:28:32,-103,2.299999952316284,48174,5
2026-06-12 13:29:32,-100,-2.0,48175,5
2026-06-12 13:30:32,-102,4.300000190734863,48176,5
2026-06-12 13:31:32,-101,5.0,48177,5
2026-06-12 13:32:32,-100,5.0,48178,5
2026-06-12 13:33:32,-99,6.0,48179,5
2026-06-12 13:34:32,-99,4.300000190734863,48180,5
2026-06-12 13:35:32,-101,5.800000190734863,48181,5
2026-06-12 13:36:32,-100,5.5,48182,5
2026-06-12 13:37:32,-101,3.799999952316284,48183,5
2026-06-12 13:38:32,-99,6.5,48184,5
2026-06-12 13:39:32,-100,5.0,48185,5
2026-06-12 13:40:32,-102,4.5,48186,5
2026-06-12 13:41:32,-100,3.299999952316284,48187,5
2026-06-12 13:42:32,-101,3.799999952316284,48188,5
2026-06-12 13:43:32,-98,4.800000190734863,48189,5
2026-06-12 13:44:32,-100,5.5,48190,5
2026-06-12 13:45:32,-101,4.800000190734863,48191,5
2026-06-12 13:46:32,-103,2.799999952316284,48192,5
2026-06-12 13:47:32,-100,4.800000190734863,48193,5
2026-06-12 13:48:32,-99,6.0,48194,5
2026-06-12 13:49:32,-101,3.5,48195,5
2026-06-12 13:50:32,-102,4.300000190734863,48196,5
2026-06-12 13:51:32,-103,-1.0,48197,5
2026-06-12 13:52:32,-102,3.299999952316284,48198,5
2026-06-12 13:53:32,-100,3.299999952316284,48199,5
2026-06-12 13:54:32,-107,3.0,48200,5
2026-06-12 13:55:32,-101,3.0,48201,5
2026-06-12 13:56:32,-102,4.300000190734863,48202,5
2026-06-12 13:57:32,-100,4.800000190734863,48203,5
2026-06-12 13:58:32,-101,4.0,48204,5
2026-06-12 13:59:32,-101,4.300000190734863,48205,5
2026-06-12 14:01:32,-102,3.299999952316284,48207,5
2026-06-12 14:02:32,-103,1.7999999523162842,48208,5
2026-06-12 14:03:32,-101,4.800000190734863,48209,5
2026-06-12 14:04:32,-102,3.299999952316284,48210,5
2026-06-12 14:05:32,-103,1.7999999523162842,48211,5
2026-06-12 14:06:32,-97,-0.5,48212,5
2026-06-12 14:07:32,-101,4.300000190734863,48213,5
2026-06-12 14:08:32,-100,4.5,48214,5
2026-06-12 14:09:32,-101,4.0,48215,5
2026-06-12 14:10:32,-102,1.0,48216,5
2026-06-12 14:11:32,-100,-3.799999952316284,48217,5
2026-06-12 14:12:32,-100,5.300000190734863,48218,5
2026-06-12 14:13:32,-103,2.799999952316284,48219,5
2026-06-12 14:14:32,-101,5.5,48220,5
2026-06-12 14:15:32,-101,4.0,48221,5
2026-06-12 14:16:32,-100,5.5,48222,5
2026-06-12 14:17:32,-102,4.0,48223,5
2026-06-12 14:18:32,-103,2.799999952316284,48224,5
2026-06-12 14:19:32,-101,5.0,48225,5
2026-06-12 14:20:32,-99,5.0,48226,5
2026-06-12 14:21:32,-103,2.799999952316284,48227,5
2026-06-12 14:22:32,-104,2.299999952316284,48228,5
2026-06-12 14:23:32,-103,3.5,48229,5
2026-06-12 14:24:32,-103,2.5,48230,5
2026-06-12 14:25:32,-99,6.300000190734863,48231,5
2026-06-12 14:26:32,-100,5.800000190734863,48232,5
2026-06-12 14:27:32,-98,-2.5,48233,5
2026-06-12 14:28:32,-99,5.0,48234,5
2026-06-12 14:29:32,-103,2.799999952316284,48235,5
2026-06-12 14:30:32,-101,4.0,48236,5
2026-06-12 14:31:32,-102,3.5,48237,5
2026-06-12 14:32:32,-101,4.300000190734863,48238,5
2026-06-12 14:33:32,-98,7.300000190734863,48239,5
2026-06-12 14:34:32,-101,5.300000190734863,48240,5
2026-06-12 14:35:32,-101,5.300000190734863,48241,5
2026-06-12 14:36:32,-99,7.5,48242,5
2026-06-12 14:37:32,-100,5.800000190734863,48243,5
2026-06-12 14:38:32,-104,1.0,48244,5
2026-06-12 14:39:32,-98,7.0,48245,5
2026-06-12 14:40:32,-102,4.300000190734863,48246,5
2026-06-12 14:41:32,-102,4.0,48247,5
2026-06-12 14:42:32,-103,2.5,48248,5
2026-06-12 14:43:32,-101,4.0,48249,5
2026-06-12 14:44:32,-102,1.0,48250,5
2026-06-12 14:45:32,-102,3.799999952316284,48251,5
2026-06-12 14:47:32,-100,6.0,48253,5
2026-06-12 14:48:32,-98,7.800000190734863,48254,5
2026-06-12 14:49:32,-102,6.800000190734863,48255,5
2026-06-12 14:50:32,-106,7.300000190734863,48256,5
2026-06-12 14:51:32,-101,4.800000190734863,48257,5
2026-06-12 14:52:32,-100,5.5,48258,5
2026-06-12 14:53:32,-99,6.0,48259,5
2026-06-12 14:54:32,-99,5.5,48260,5
2026-06-12 14:55:32,-99,5.300000190734863,48261,5
2026-06-12 14:56:32,-100,5.5,48262,5
2026-06-12 14:57:32,-101,5.300000190734863,48263,5
2026-06-12 14:58:32,-103,1.5,48264,5
2026-06-12 14:59:32,-101,3.0,48265,5
2026-06-12 15:00:32,-102,1.0,48266,5
2026-06-12 15:01:32,-101,3.799999952316284,48267,5
2026-06-12 15:02:32,-105,0.800000011920929,48268,5
2026-06-12 15:03:32,-99,-1.7999999523162842,48269,5
2026-06-12 15:04:32,-101,1.7999999523162842,48270,5
2026-06-12 15:05:32,-102,3.0,48271,5
2026-06-12 15:06:32,-99,6.300000190734863,48272,5
2026-06-12 15:07:32,-102,3.5,48273,5
2026-06-12 15:08:32,-102,4.0,48274,5
2026-06-12 15:09:32,-101,4.0,48275,5
2026-06-12 15:10:32,-101,4.800000190734863,48276,5
2026-06-12 15:11:32,-101,5.0,48277,5
2026-06-12 15:12:32,-101,5.0,48278,5
2026-06-12 15:13:32,-101,4.5,48279,5
2026-06-12 15:14:32,-101,3.5,48280,5
2026-06-12 15:15:32,-103,1.0,48281,5
2026-06-12 15:16:32,-102,3.0,48282,5
2026-06-12 15:17:32,-102,3.5,48283,5
2026-06-12 15:18:32,-102,5.300000190734863,48284,5
2026-06-12 15:19:32,-103,2.799999952316284,48285,5
2026-06-12 15:20:32,-106,4.800000190734863,48286,5
2026-06-12 15:21:32,-102,5.0,48287,5
2026-06-12 15:22:32,-102,4.300000190734863,48288,5
2026-06-12 15:23:32,-103,5.0,48289,5
2026-06-12 15:24:32,-101,4.300000190734863,48290,5
2026-06-12 15:25:32,-101,7.300000190734863,48291,5
2026-06-12 15:26:32,-101,5.0,48292,5
2026-06-12 15:27:32,-100,5.800000190734863,48293,5
2026-06-12 15:28:32,-101,5.0,48294,5
2026-06-12 15:29:32,-101,5.0,48295,5
2026-06-12 15:30:32,-104,2.299999952316284,48296,5
2026-06-12 15:31:32,-102,4.5,48297,5
2026-06-12 15:32:32,-102,3.799999952316284,48298,5
2026-06-12 15:33:32,-101,4.800000190734863,48299,5
2026-06-12 15:34:32,-104,1.2999999523162842,48300,5
2026-06-12 15:35:32,-100,5.800000190734863,48301,5
2026-06-12 15:36:32,-102,3.299999952316284,48302,5
2026-06-12 15:37:32,-101,4.800000190734863,48303,5
2026-06-12 15:38:32,-101,5.0,48304,5
2026-06-12 15:39:32,-99,-0.3000000119209289,48305,5
2026-06-12 15:40:32,-102,4.0,48306,5
2026-06-12 15:41:32,-103,2.799999952316284,48307,5
2026-06-12 15:42:32,-102,1.2999999523162842,48308,5
2026-06-12 15:43:32,-102,3.799999952316284,48309,5
2026-06-12 15:44:32,-103,2.5,48310,5
2026-06-12 15:45:32,-99,5.5,48311,5
2026-06-12 15:46:32,-102,-0.3000000119209289,48312,5
2026-06-12 15:47:32,-101,4.0,48313,5
2026-06-12 15:48:32,-102,3.0,48314,5
2026-06-12 15:49:32,-100,3.0,48315,5
2026-06-12 15:50:32,-102,4.0,48316,5
2026-06-12 15:51:32,-102,3.799999952316284,48317,5
2026-06-12 15:52:32,-101,5.5,48318,5
2026-06-12 15:53:32,-103,2.5,48319,5
2026-06-12 15:54:32,-103,2.799999952316284,48320,5
2026-06-12 15:55:32,-103,2.0,48321,5
2026-06-12 15:56:32,-102,3.5,48322,5
2026-06-12 15:57:32,-103,3.799999952316284,48323,5
2026-06-12 15:58:32,-103,1.2999999523162842,48324,5
2026-06-12 15:59:32,-100,2.0,48325,5
2026-06-12 16:00:32,-101,4.0,48326,5
2026-06-12 16:01:32,-100,1.7999999523162842,48327,5
2026-06-12 16:02:32,-103,3.0,48328,5
2026-06-12 16:03:32,-100,4.800000190734863,48329,5
2026-06-12 16:04:32,-102,2.799999952316284,48330,5
2026-06-12 16:05:32,-106,-0.5,48331,5
2026-06-12 16:06:32,-103,2.5,48332,5
2026-06-12 16:07:32,-100,5.800000190734863,48333,5
2026-06-12 16:08:32,-100,4.5,48334,5
2026-06-12 16:09:32,-101,5.300000190734863,48335,5
2026-06-12 16:10:32,-101,5.300000190734863,48336,5
2026-06-12 16:11:32,-102,3.5,48337,5
2026-06-12 16:12:32,-97,-4.0,48338,5
2026-06-12 16:13:32,-99,6.300000190734863,48339,5
2026-06-12 16:14:32,-99,6.0,48340,5
2026-06-12 16:15:32,-101,2.799999952316284,48341,5
2026-06-12 16:16:32,-100,6.300000190734863,48342,5
2026-06-12 16:17:32,-99,7.5,48343,5
2026-06-12 16:18:32,-101,5.300000190734863,48344,5
2026-06-12 16:19:32,-100,-3.299999952316284,48345,5
2026-06-12 16:20:32,-104,1.5,48346,5
2026-06-12 16:21:32,-102,4.300000190734863,48347,5
2026-06-12 16:22:32,-103,4.0,48348,5
2026-06-12 16:23:32,-104,1.5,48349,5
2026-06-12 16:24:32,-98,5.300000190734863,48350,5
2026-06-12 16:25:32,-102,1.7999999523162842,48351,5
2026-06-12 16:26:32,-102,4.5,48352,5
2026-06-12 16:27:32,-101,3.799999952316284,48353,5
2026-06-12 16:28:32,-102,4.0,48354,5
2026-06-12 16:29:32,-102,4.0,48355,5
2026-06-12 16:30:32,-101,5.0,48356,5
2026-06-12 16:31:32,-99,4.5,48357,5
2026-06-12 16:32:32,-101,4.300000190734863,48358,5
2026-06-12 16:33:32,-102,3.299999952316284,48359,5
2026-06-12 16:34:32,-102,3.299999952316284,48360,5
2026-06-12 16:35:32,-102,1.0,48361,5
2026-06-12 16:36:32,-98,0.0,48362,5
2026-06-12 16:37:32,-87,-8.5,48363,5
2026-06-12 16:38:32,-103,3.299999952316284,48364,5
2026-06-12 16:39:32,-102,1.5,48365,5
2026-06-12 16:40:32,-100,4.300000190734863,48366,5
2026-06-12 16:41:32,-98,7.800000190734863,48367,5
2026-06-12 16:43:32,-100,3.299999952316284,48369,5
2026-06-12 16:44:32,-101,4.300000190734863,48370,5
2026-06-12 16:45:32,-99,6.0,48371,5
2026-06-12 16:46:32,-100,4.0,48372,5
2026-06-12 16:47:32,-100,5.0,48373,5
2026-06-12 16:48:32,-106,-0.3000000119209289,48374,5
2026-06-12 16:49:32,-104,2.5,48375,5
2026-06-12 16:50:32,-104,2.299999952316284,48376,5
2026-06-12 16:51:32,-102,4.5,48377,5
2026-06-12 16:52:32,-103,-1.7999999523162842,48378,5
2026-06-12 16:53:32,-103,2.299999952316284,48379,5
2026-06-12 16:54:32,-106,-1.0,48380,5
2026-06-12 16:55:32,-104,4.800000190734863,48381,5
2026-06-12 16:56:32,-104,2.0,48382,5
2026-06-12 16:57:32,-100,2.799999952316284,48383,5
2026-06-12 16:58:32,-103,2.0,48384,5
2026-06-12 16:59:32,-104,-0.3000000119209289,48385,5
2026-06-12 17:00:32,-99,7.0,48386,5
2026-06-12 17:01:32,-102,4.300000190734863,48387,5
2026-06-12 17:02:32,-101,5.300000190734863,48388,5
2026-06-12 17:03:32,-97,-3.5,48389,5
2026-06-12 17:04:32,-99,2.299999952316284,48390,5
2026-06-12 17:05:32,-101,6.800000190734863,48391,5
2026-06-12 17:06:32,-100,5.5,48392,5
2026-06-12 17:07:32,-102,3.5,48393,5
2026-06-12 17:08:32,-99,3.0,48394,5
