"Nº","Data e Hora (America/Sao_Paulo)","Temperatura (°C)","Umidade Relativa (%)","Pressão Atmosférica (hPa)","Tensão do Sistema (mV)","Luminosidade (lux)","Latitude (°)","Longitude (°)","Altitude (m)","RSSI (dBm)","SNR (dB)","DR","Frame Counter","Timestamp Aquisição (ms)"
"250","2026-06-04 04:29:34","14.66","83.5","956.54","3800","","","","","-106","2.299999952316284","5","36115","1780558174569"
"251","2026-06-04 04:30:34","14.63","83.5","956.5600000000001","3800","","","","","-107","2.299999952316284","5","36116","1780558234569"
"252","2026-06-04 04:31:34","14.6","84","956.5600000000001","3800","","","","","-104","1","5","36117","1780558294566"
"253","2026-06-04 04:33:34","14.69","84","956.5600000000001","3800","","","","","-106","-1.5","5","36119","1780558414566"
"254","2026-06-04 04:34:34","14.75","83.5","956.5600000000001","3800","","","","","-103","0.5","5","36120","1780558474571"
"255","2026-06-04 04:36:34","14.77","83","956.54","3800","","","","","-100","5.800000190734863","5","36122","1780558594562"
"256","2026-06-04 04:37:34","14.83","83.5","956.54","3800","","","","","-104","2","5","36123","1780558654563"
"257","2026-06-04 04:39:34","14.77","83","956.6","3800","","","","","-104","1.7999999523162842","5","36125","1780558774575"
"258","2026-06-04 04:40:34","","","","","","","","","-110","-8.5","5","36126","1780558834226"
"259","2026-06-04 04:40:34","14.73","84","956.54","3800","","","","","-102","3.799999952316284","5","36126","1780558834526"
"260","2026-06-04 04:41:34","14.8","83.5","956.54","3800","","","","","-105","-0.30000001192092896","5","36127","1780558894565"
"261","2026-06-04 04:42:34","","","","","","","","","-111","-8.5","5","36128","1780558954237"
"262","2026-06-04 04:42:34","14.8","83.5","956.5600000000001","3800","","","","","-104","2","5","36128","1780558954526"
"263","2026-06-04 04:43:34","14.78","83","956.58","3800","","","","","-104","0.5","5","36129","1780559014531"
"264","2026-06-04 04:44:34","14.71","83.5","956.62","3800","","","","","-107","-4","5","36130","1780559074559"
"265","2026-06-04 04:45:34","14.67","83.5","956.62","3800","","","","","-104","1.2999999523162842","5","36131","1780559134564"
"266","2026-06-04 04:46:34","14.62","84","956.64","3800","","","","","-108","-6.300000190734863","5","36132","1780559194565"
"267","2026-06-04 04:47:34","14.64","84","956.66","3800","","","","","-105","0.800000011920929","5","36133","1780559254557"
"268","2026-06-04 04:48:34","14.68","84","956.66","3800","","","","","-108","1.7999999523162842","5","36134","1780559314566"
"269","2026-06-04 04:49:34","14.66","84","956.64","3800","","","","","-107","2.5","5","36135","1780559374569"
"270","2026-06-04 04:50:34","14.68","84","956.6800000000001","3800","","","","","-109","-2.299999952316284","5","36136","1780559434560"
"271","2026-06-04 04:51:34","14.7","84","956.64","3800","","","","","-105","-0.5","5","36137","1780559494562"
"272","2026-06-04 04:52:34","14.65","84","956.64","3800","","","","","-102","5","5","36138","1780559554519"
"273","2026-06-04 04:53:34","14.61","84","956.66","3800","","","","","-103","1.7999999523162842","5","36139","1780559614563"
"274","2026-06-04 04:54:34","14.56","84","956.6","3800","","","","","-104","-0.5","5","36140","1780559674563"
"275","2026-06-04 04:55:34","14.6","84","956.64","3800","","","","","-108","-7.5","5","36141","1780559734567"
"276","2026-06-04 04:56:34","14.65","84","956.64","3800","","","","","-107","-6","5","36142","1780559794568"
"277","2026-06-04 04:58:34","14.65","84","956.6800000000001","3800","","","","","-106","-5","5","36144","1780559914529"
"278","2026-06-04 04:59:34","14.73","83.5","956.6","3800","","","","","-107","-5.5","5","36145","1780559974554"
"279","2026-06-04 05:00:34","14.8","83.5","956.66","3800","","","","","-106","-5.800000190734863","5","36146","1780560034567"
"280","2026-06-04 05:02:34","14.75","83.5","956.66","3800","","","","","-104","1.7999999523162842","5","36148","1780560154565"
"281","2026-06-04 05:03:34","14.73","83.5","956.66","3800","","","","","-106","-3.299999952316284","5","36149","1780560214553"
"282","2026-06-04 05:04:34","","","","","","","","","-110","-8","5","36150","1780560274226"
"283","2026-06-04 05:04:34","14.67","83.5","956.66","3800","","","","","-101","4.800000190734863","5","36150","1780560274528"
"284","2026-06-04 05:05:34","14.61","84","956.64","3800","","","","","-109","0","5","36151","1780560334561"
"285","2026-06-04 05:06:34","14.56","84","956.66","3800","","","","","-105","1","5","36152","1780560394554"
"286","2026-06-04 05:07:34","14.54","84","956.64","3800","","","","","-104","-1.2999999523162842","5","36153","1780560454559"
"287","2026-06-04 05:08:34","14.6","84.5","956.6800000000001","3800","","","","","-107","-2.799999952316284","5","36154","1780560514559"
"288","2026-06-04 05:09:34","14.54","84","956.64","3800","","","","","-102","2.5","5","36155","1780560574559"
"289","2026-06-04 05:10:34","14.67","84","956.64","3800","","","","","-107","-4","5","36156","1780560634578"
"290","2026-06-04 05:11:34","14.66","84","956.64","3800","","","","","-105","1.2999999523162842","5","36157","1780560694556"
"291","2026-06-04 05:13:34","14.55","84","956.58","3800","","","","","-105","0","5","36159","1780560814566"
"292","2026-06-04 05:14:34","14.51","84.5","956.62","3800","","","","","-103","0.800000011920929","5","36160","1780560874561"
"293","2026-06-04 05:15:34","14.48","84.5","956.64","3800","","","","","-104","0.30000001192092896","5","36161","1780560934556"
"294","2026-06-04 05:16:34","14.44","84.5","956.62","3800","","","","","-105","-1","5","36162","1780560994551"
"295","2026-06-04 05:17:34","14.4","85","956.64","3800","","","","","-104","-2","5","36163","1780561054560"
"296","2026-06-04 05:18:34","14.36","85","956.6","3800","","","","","-104","1.5","5","36164","1780561114557"
"297","2026-06-04 05:19:34","","","","","","","","","-109","-6.800000190734863","5","36165","1780561174222"
"298","2026-06-04 05:19:34","14.39","85","956.6","3800","","","","","-101","3.799999952316284","5","36165","1780561174519"
"299","2026-06-04 05:20:34","14.37","85","956.62","3800","","","","","-105","-0.30000001192092896","5","36166","1780561234555"
"300","2026-06-04 05:21:34","14.39","85","956.62","3800","","","","","-102","4.300000190734863","5","36167","1780561294558"
"301","2026-06-04 05:22:34","14.46","84.5","956.6","3800","","","","","-104","1.5","5","36168","1780561354577"
"302","2026-06-04 05:24:34","14.44","84.5","956.6","3800","","","","","-109","-1.2999999523162842","5","36170","1780561474561"
"303","2026-06-04 05:26:34","14.49","84.5","956.58","3780","","","","","-108","0.800000011920929","5","36172","1780561594559"
"304","2026-06-04 05:27:34","14.5","84.5","956.58","3800","","","","","-103","2.799999952316284","5","36173","1780561654555"
"305","2026-06-04 05:28:34","14.54","84.5","956.58","3800","","","","","-103","2.5","5","36174","1780561714586"
"306","2026-06-04 05:29:34","14.46","84.5","956.6","3800","","","","","-107","1.5","5","36175","1780561774525"
"307","2026-06-04 05:30:34","14.41","84.5","956.58","3800","","","","","-105","-1.2999999523162842","5","36176","1780561834555"
"308","2026-06-04 05:31:34","14.4","84.5","956.58","3780","","","","","-103","3.5","5","36177","1780561894556"
"309","2026-06-04 05:32:34","14.42","85","956.6","3800","","","","","-103","3","5","36178","1780561954557"
"310","2026-06-04 05:33:34","14.43","84.5","956.5600000000001","3800","","","","","-107","-6","5","36179","1780562014587"
"311","2026-06-04 05:34:34","14.48","84.5","956.6","3800","","","","","-107","-2.5","5","36180","1780562074552"
"312","2026-06-04 05:35:34","14.54","84","956.5600000000001","3800","","","","","-107","-4","5","36181","1780562134561"
"313","2026-06-04 05:36:34","14.51","84.5","956.6","3800","","","","","-105","-0.800000011920929","5","36182","1780562194552"
"314","2026-06-04 05:37:34","14.47","84.5","956.62","3800","","","","","-102","4.300000190734863","5","36183","1780562254558"
"315","2026-06-04 05:38:34","14.45","84.5","956.6","3800","","","","","-105","0.30000001192092896","5","36184","1780562314533"
"316","2026-06-04 05:39:34","14.43","84.5","956.62","3800","","","","","-105","-3.5","5","36185","1780562374553"
"317","2026-06-04 05:40:34","14.51","84.5","956.6","3800","","","","","-105","1.2999999523162842","5","36186","1780562434555"
"318","2026-06-04 05:41:34","14.49","84.5","956.62","3780","","","","","-105","-0.30000001192092896","5","36187","1780562494555"
"319","2026-06-04 05:42:34","14.41","84.5","956.62","3780","","","","","-107","-4.800000190734863","5","36188","1780562554560"
"320","2026-06-04 05:43:34","14.34","84.5","956.6","3780","","","","","-107","-5","5","36189","1780562614551"
"321","2026-06-04 05:44:34","14.27","85","956.6","3800","","","","","-107","0.800000011920929","5","36190","1780562674556"
"322","2026-06-04 05:45:34","14.26","85","956.66","3800","","","","","-103","1.7999999523162842","5","36191","1780562734559"
"323","2026-06-04 05:46:34","14.25","85","956.66","3800","","","","","-104","2.299999952316284","5","36192","1780562794555"
"324","2026-06-04 05:47:34","14.27","85","956.62","3800","","","","","-107","3.5","5","36193","1780562854548"
"325","2026-06-04 05:48:34","14.25","84.5","956.62","3800","","","","","-102","3.5","5","36194","1780562914544"
"326","2026-06-04 05:49:34","14.25","85","956.62","3780","","","","","-104","2.799999952316284","5","36195","1780562974548"
"327","2026-06-04 05:50:34","14.2","85","956.64","3780","","","","","-105","0","5","36196","1780563034550"
"328","2026-06-04 05:51:34","14.21","85.5","956.62","3780","","","","","-106","-0.800000011920929","5","36197","1780563094555"
"329","2026-06-04 05:53:34","14.32","85","956.6800000000001","3800","","","","","-103","0.30000001192092896","5","36199","1780563214555"
"330","2026-06-04 05:54:34","14.31","85","956.7","3780","","","","","-106","-2","5","36200","1780563274550"
"331","2026-06-04 05:55:34","14.22","85","956.72","3780","","","","","-106","3.799999952316284","5","36201","1780563334549"
"332","2026-06-04 05:56:34","14.2","85","956.76","3800","","","","","-104","2","5","36202","1780563394551"
"333","2026-06-04 05:57:34","14.21","85.5","956.76","3780","","","","","-104","2.299999952316284","5","36203","1780563454545"
"334","2026-06-04 05:58:34","14.2","85","956.78","3780","","","","","-104","2.299999952316284","5","36204","1780563514551"
"335","2026-06-04 05:59:34","14.14","85","956.74","3780","","","","","-102","3.5","5","36205","1780563574554"
"336","2026-06-04 06:00:34","14.15","85","956.8000000000001","3780","","","","","-105","-3.5","5","36206","1780563634549"
"337","2026-06-04 06:01:34","14.15","85.5","956.76","3800","","","","","-105","-8","5","36207","1780563694552"
"338","2026-06-04 06:02:34","14.13","85.5","956.8000000000001","3800","","","","","-103","0.30000001192092896","5","36208","1780563754553"
"339","2026-06-04 06:03:34","14.11","85.5","956.78","3780","","","","","-107","-4.300000190734863","5","36209","1780563814541"
"340","2026-06-04 06:04:34","14.26","85.5","956.8000000000001","3800","","","","","-104","0.800000011920929","5","36210","1780563874552"
"341","2026-06-04 06:05:34","14.28","85","956.82","3780","","","","","-106","-0.5","5","36211","1780563934555"
"342","2026-06-04 06:06:34","14.2","85","956.86","3780","","","","","-104","2.299999952316284","5","36212","1780563994555"
"343","2026-06-04 06:07:34","14.15","85","956.82","3780","","","","","-106","-0.5","5","36213","1780564054544"
"344","2026-06-04 06:08:34","14.15","85.5","956.82","3780","","","","","-104","1","5","36214","1780564114542"
"345","2026-06-04 06:09:34","14.17","85","956.84","3780","","","","","-104","2.5","5","36215","1780564174553"
"346","2026-06-04 06:10:34","14.19","85","956.84","3800","","","","","-105","-2.5","5","36216","1780564234551"
"347","2026-06-04 06:11:34","14.11","85","956.88","3780","","","","","-96","-8.800000190734863","5","36217","1780564294526"
"348","2026-06-04 06:12:34","14.08","85.5","956.88","3780","","","","","-104","2.799999952316284","5","36218","1780564354553"
"349","2026-06-04 06:13:34","14.01","85.5","956.9","3780","","","","","-105","1.2999999523162842","5","36219","1780564414550"
"350","2026-06-04 06:14:34","13.92","85.5","956.9","3800","","","","","-108","-1.2999999523162842","5","36220","1780564474517"
"351","2026-06-04 06:15:34","14","86","956.9","3800","","","","","-103","2.799999952316284","5","36221","1780564534548"
"352","2026-06-04 06:16:34","13.97","86","956.88","3780","","","","","-104","0.30000001192092896","5","36222","1780564594544"
"353","2026-06-04 06:18:34","14.06","86","956.9200000000001","3780","","","","","-104","1.5","5","36224","1780564714544"
"354","2026-06-04 06:19:34","14.07","86","956.94","3780","","","","","-107","3","5","36225","1780564774544"
"355","2026-06-04 06:20:34","14.03","86","956.94","3780","","","","","-108","1.2999999523162842","5","36226","1780564834548"
"356","2026-06-04 06:21:34","14.06","86","956.96","3780","","","","","-107","3","5","36227","1780564894538"
"357","2026-06-04 06:22:34","14.01","86","956.98","3780","","","","","-103","0.30000001192092896","5","36228","1780564954545"
"358","2026-06-04 06:23:34","13.96","85.5","957","3780","","","","","-105","1.2999999523162842","5","36229","1780565014544"
"359","2026-06-04 06:24:34","14","86","957.04","3800","","","","","-105","-5.5","5","36230","1780565074545"
"360","2026-06-04 06:25:34","13.99","86","957.04","3780","","","","","-101","-2","5","36231","1780565134540"
"361","2026-06-04 06:26:34","13.92","86","957.04","3780","","","","","-104","-1.7999999523162842","5","36232","1780565194542"
"362","2026-06-04 06:27:34","13.95","86","957.08","3780","","","","","-104","0.800000011920929","5","36233","1780565254547"
"363","2026-06-04 06:28:34","13.95","86","957","3780","","","","","-105","0.800000011920929","5","36234","1780565314535"
"364","2026-06-04 06:29:34","14.04","86","957.0600000000001","3780","","","","","-100","-3.5","5","36235","1780565374546"
"365","2026-06-04 06:30:34","14.03","86","957.0600000000001","3780","","","","","-102","2.5","5","36236","1780565434543"
"366","2026-06-04 06:31:34","14.02","86","957.08","3780","","","","","-104","2.299999952316284","5","36237","1780565494546"
"367","2026-06-04 06:32:34","13.96","86","957.04","3780","","","","","-105","0.800000011920929","5","36238","1780565554546"
"368","2026-06-04 06:33:34","13.87","86","957.0600000000001","3780","","","","","-104","2.299999952316284","5","36239","1780565614545"
"369","2026-06-04 06:34:34","13.81","86.5","957.08","3780","","","","","-103","2.5","5","36240","1780565674543"
"370","2026-06-04 06:35:34","13.82","86.5","957.1","3780","","","","","-104","2.299999952316284","5","36241","1780565734542"
"371","2026-06-04 06:36:34","13.83","86.5","957.0600000000001","3780","","","","","-104","2","5","36242","1780565794544"
"372","2026-06-04 06:37:34","13.93","86","957.14","3780","","","","","-105","0.800000011920929","5","36243","1780565854544"
"373","2026-06-04 06:38:34","13.9","86.5","957.14","3780","","","","","-103","3.299999952316284","5","36244","1780565914551"
"374","2026-06-04 06:39:34","13.85","86.5","957.16","3780","","","","","-103","3.299999952316284","5","36245","1780565974534"
"375","2026-06-04 06:40:34","13.98","86","957.2","3780","","","","","-102","2.5","5","36246","1780566034543"
"376","2026-06-04 06:41:34","13.94","86","957.22","3780","","","","","-105","0","5","36247","1780566094543"
"377","2026-06-04 06:42:34","13.9","86.5","957.24","3780","","","","","-104","1","5","36248","1780566154543"
"378","2026-06-04 06:43:34","13.84","86.5","957.24","3780","","","","","-104","2","5","36249","1780566214541"
"379","2026-06-04 06:44:34","13.79","86.5","957.3000000000001","3780","","","","","-105","0","5","36250","1780566274542"
"380","2026-06-04 06:45:34","13.81","87","957.32","3780","","","","","-103","2.5","5","36251","1780566334548"
"381","2026-06-04 06:46:34","13.78","87","957.34","3780","","","","","-103","1.2999999523162842","5","36252","1780566394536"
"382","2026-06-04 06:47:34","13.78","86.5","957.34","3780","","","","","-107","-4.800000190734863","5","36253","1780566454538"
"383","2026-06-04 06:48:34","13.8","86.5","957.38","3780","","","","","-104","1.7999999523162842","5","36254","1780566514550"
"384","2026-06-04 06:49:34","13.76","86.5","957.38","3780","","","","","-105","0.800000011920929","5","36255","1780566574541"
"385","2026-06-04 06:50:34","13.74","87","957.4","3780","","","","","-105","0.5","5","36256","1780566634538"
"386","2026-06-04 06:51:34","13.75","87","957.38","3780","","","","","-104","0.5","5","36257","1780566694544"
"387","2026-06-04 06:52:34","13.79","87","957.4","3780","","","","","-103","3.5","5","36258","1780566754545"
"388","2026-06-04 06:53:34","13.76","87","957.44","3780","","","","","-102","4.800000190734863","5","36259","1780566814538"
"389","2026-06-04 06:54:34","13.82","87","957.46","3780","","","","","-105","-0.30000001192092896","5","36260","1780566874542"
"390","2026-06-04 06:55:34","13.88","86.5","957.46","3780","","","","","-103","3.5","5","36261","1780566934543"
"391","2026-06-04 06:56:34","13.87","86.5","957.48","3780","","","","","-108","0.800000011920929","5","36262","1780566994536"
"392","2026-06-04 06:57:34","13.9","86.5","957.5","3780","","","","","-109","-1.2999999523162842","5","36263","1780567054500"
"393","2026-06-04 06:58:34","13.89","86.5","957.5600000000001","3780","","","","","-101","5.300000190734863","5","36264","1780567114533"
"394","2026-06-04 06:59:34","13.98","86","957.54","3780","","","","","-103","2.5","5","36265","1780567174509"
"395","2026-06-04 07:00:34","13.98","86","957.6","3780","","","","","-104","-0.800000011920929","5","36266","1780567234548"
"396","2026-06-04 07:01:34","13.99","86","957.58","3780","","","","","-103","-3.5","5","36267","1780567294544"
"397","2026-06-04 07:02:34","13.94","85.5","957.62","3780","","","","","-104","2","5","36268","1780567354545"
"398","2026-06-04 07:03:34","13.89","86","957.62","3780","","","","","-103","3","5","36269","1780567414544"
"399","2026-06-04 07:04:34","13.89","86.5","957.62","3780","","","","","-102","-0.800000011920929","5","36270","1780567474543"
"400","2026-06-04 07:05:34","13.91","86.5","957.64","3780","","","","","-106","2.799999952316284","5","36271","1780567534538"
"401","2026-06-04 07:06:34","13.97","86","957.64","3780","","","","","-108","-0.800000011920929","5","36272","1780567594543"
"402","2026-06-04 07:07:34","14.01","86","957.66","3780","","","","","-106","4","5","36273","1780567654538"
"403","2026-06-04 07:08:34","14.03","86","957.6800000000001","3780","","","","","-109","0","5","36274","1780567714538"
"404","2026-06-04 07:09:34","14.05","86.5","957.7","3780","","","","","-103","3","5","36275","1780567774536"
"405","2026-06-04 07:10:34","14.09","86","957.7","3780","","","","","-104","1.5","5","36276","1780567834533"
"406","2026-06-04 07:11:34","14.21","85.5","957.72","3780","","","","","-104","1.5","5","36277","1780567894532"
"407","2026-06-04 07:12:34","14.15","85.5","957.72","3780","","","","","-103","2.5","5","36278","1780567954534"
"408","2026-06-04 07:13:34","14.25","85.5","957.72","3780","","","","","-104","1.2999999523162842","5","36279","1780568014552"
"409","2026-06-04 07:14:34","14.23","85.5","957.76","3780","","","","","-106","-0.800000011920929","5","36280","1780568074535"
"410","2026-06-04 07:15:34","14.2","85.5","957.76","3780","","","","","-103","-0.800000011920929","5","36281","1780568134541"
"411","2026-06-04 07:16:34","14.19","85.5","957.82","3780","","","","","-106","3.299999952316284","5","36282","1780568194533"
"412","2026-06-04 07:17:34","14.15","85.5","957.8000000000001","3780","","","","","-104","1.7999999523162842","5","36283","1780568254534"
"413","2026-06-04 07:18:34","14.18","85.5","957.82","3780","","","","","-102","0.30000001192092896","5","36284","1780568314501"
"414","2026-06-04 07:19:34","14.25","85.5","957.84","3780","","","","","-107","-4","5","36285","1780568374534"
"415","2026-06-04 07:20:34","14.27","85.5","957.88","3780","","","","","-106","-2.299999952316284","5","36286","1780568434532"
"416","2026-06-04 07:21:34","14.52","84.5","957.88","3780","","","","","-103","2","5","36287","1780568494528"
"417","2026-06-04 07:22:34","14.52","84.5","957.86","3780","","","","","-102","1.2999999523162842","5","36288","1780568554539"
"418","2026-06-04 07:23:34","14.5","85","957.84","3780","","","","","-103","2.799999952316284","5","36289","1780568614516"
"419","2026-06-04 07:24:34","14.46","84.5","957.88","3780","","","","","-103","2.799999952316284","5","36290","1780568674535"
"420","2026-06-04 07:25:34","14.44","85","957.9","3780","","","","","-105","-0.800000011920929","5","36291","1780568734532"
"421","2026-06-04 07:26:34","14.49","84.5","957.9","3780","","","","","-103","0.5","5","36292","1780568794538"
"422","2026-06-04 07:27:34","14.55","85","957.9","3780","","","","","-103","0","5","36293","1780568854536"
"423","2026-06-04 07:29:34","14.69","83.5","957.94","3780","","","","","-104","2.299999952316284","5","36295","1780568974535"
"424","2026-06-04 07:30:34","14.83","83","958","3780","","","","","-104","2.299999952316284","5","36296","1780569034529"
"425","2026-06-04 07:31:34","14.89","83","958","3780","","","","","-103","2.5","5","36297","1780569094536"
"426","2026-06-04 07:32:34","14.87","83","958.04","3780","","","","","-103","1.2999999523162842","5","36298","1780569154534"
"427","2026-06-04 07:33:34","14.84","83","958.0600000000001","3780","","","","","-105","0","5","36299","1780569214533"
"428","2026-06-04 07:34:34","14.81","83.5","958.04","3780","","","","","-104","1.5","5","36300","1780569274537"
"429","2026-06-04 07:36:34","14.98","83","958.0600000000001","3780","","","","","-104","1.2999999523162842","5","36302","1780569394531"
"430","2026-06-04 07:37:34","15","83","958.12","3780","","","","","-101","0.5","5","36303","1780569454535"
"431","2026-06-04 07:38:34","14.94","83","958.12","3780","","","","","-107","-3.5","5","36304","1780569514528"
"432","2026-06-04 07:40:34","14.96","83","958.14","3780","","","","","-104","1.5","5","36306","1780569634533"
"433","2026-06-04 07:42:34","15.02","83","958.12","3780","","","","","-106","-4.300000190734863","5","36308","1780569754531"
"434","2026-06-04 07:43:34","","","","","","","","","-109","-6.5","5","36309","1780569814193"
"435","2026-06-04 07:43:34","15.06","83","958.1800000000001","3780","","","","","-107","1.7999999523162842","5","36309","1780569814492"
"436","2026-06-04 07:44:34","15.07","82.5","958.14","3780","","","","","-107","-1.5","5","36310","1780569874524"
"437","2026-06-04 07:45:34","15.1","82.5","958.16","3780","","","","","-104","0.800000011920929","5","36311","1780569934535"
"438","2026-06-04 07:46:34","15.27","82","958.1800000000001","3780","","","","","-102","3.299999952316284","5","36312","1780569994526"
"439","2026-06-04 07:47:34","","","","","","","","","-110","-6.300000190734863","5","36313","1780570054201"
"440","2026-06-04 07:47:34","15.25","82","958.1800000000001","3780","","","","","-103","0.800000011920929","5","36313","1780570054498"
"441","2026-06-04 07:48:34","15.23","82.5","958.2","3780","","","","","-105","-3.5","5","36314","1780570114535"
"442","2026-06-04 07:49:34","15.22","82.5","958.22","3780","","","","","-104","1.7999999523162842","5","36315","1780570174531"
"443","2026-06-04 07:50:34","15.25","82","958.1800000000001","3780","","","","","-104","1.7999999523162842","5","36316","1780570234525"
"444","2026-06-04 07:51:34","15.31","81.5","958.22","3780","","","","","-103","2.5","5","36317","1780570294532"
"445","2026-06-04 07:52:34","15.35","82","958.1800000000001","3780","","","","","-102","4","5","36318","1780570354533"
"446","2026-06-04 07:53:34","15.35","81.5","958.2","3780","","","","","-107","2.799999952316284","5","36319","1780570414537"
"447","2026-06-04 07:54:34","15.41","81.5","958.2","3780","","","","","-104","2.299999952316284","5","36320","1780570474532"
"448","2026-06-04 07:55:34","15.51","81","958.22","3780","","","","","-104","1.5","5","36321","1780570534537"
"449","2026-06-04 07:56:34","15.5","81.5","958.22","3780","","","","","-106","-1.7999999523162842","5","36322","1780570594525"
"450","2026-06-04 07:57:34","15.52","81","958.26","3780","","","","","-103","2.799999952316284","5","36323","1780570654530"
"451","2026-06-04 07:58:34","15.48","81","958.22","3780","","","","","-104","2","5","36324","1780570714526"
"452","2026-06-04 07:59:34","15.58","81","958.24","3780","","","","","-104","2.299999952316284","5","36325","1780570774522"
"453","2026-06-04 08:00:34","15.59","81","958.28","3780","","","","","-103","3","5","36326","1780570834523"
"454","2026-06-04 08:01:34","15.66","81","958.32","3780","","","","","-102","3","5","36327","1780570894524"
"455","2026-06-04 08:02:34","15.68","80.5","958.3000000000001","3780","","","","","-104","3","5","36328","1780570954530"
"456","2026-06-04 08:03:34","15.74","80.5","958.34","3780","","","","","-104","4.300000190734863","5","36329","1780571014532"
"457","2026-06-04 08:04:34","15.74","80.5","958.38","3780","","","","","-104","1","5","36330","1780571074531"
"458","2026-06-04 08:05:34","15.82","80","958.36","3800","","","","","-103","3","5","36331","1780571134522"
"459","2026-06-04 08:06:34","15.84","80","958.36","3780","","","","","-102","3.799999952316284","5","36332","1780571194533"
"460","2026-06-04 08:07:34","15.91","80","958.38","3780","","","","","-103","3","5","36333","1780571254525"
"461","2026-06-04 08:08:34","15.95","80","958.34","3780","","","","","-103","2.799999952316284","5","36334","1780571314531"
"462","2026-06-04 08:09:34","16.04","79.5","958.34","3780","","","","","-102","3.799999952316284","5","36335","1780571374521"
"463","2026-06-04 08:10:34","16.02","79.5","958.36","3780","","","","","-101","3.799999952316284","5","36336","1780571434526"
"464","2026-06-04 08:11:34","16.05","79.5","958.32","3780","","","","","-101","4.5","5","36337","1780571494524"
"465","2026-06-04 08:12:34","16.05","79.5","958.34","3800","","","","","-106","1","5","36338","1780571554532"
"466","2026-06-04 08:13:34","16.04","80","958.34","3800","","","","","-105","-0.5","5","36339","1780571614518"
"467","2026-06-04 08:14:34","16.04","80.5","958.32","3780","","","","","-105","0.30000001192092896","5","36340","1780571674530"
"468","2026-06-04 08:15:34","16.1","79.5","958.38","3780","","","","","-105","-0.30000001192092896","5","36341","1780571734520"
"469","2026-06-04 08:16:34","16.18","78.5","958.32","3780","","","","","-105","-2.299999952316284","5","36342","1780571794520"
"470","2026-06-04 08:17:34","16.17","79.5","958.36","3780","","","","","-104","2","5","36343","1780571854522"
"471","2026-06-04 08:18:34","16.23","78.5","958.34","3800","","","","","-106","-3.299999952316284","5","36344","1780571914518"
"472","2026-06-04 08:19:34","16.25","79","958.38","3780","","","","","-107","-5.5","5","36345","1780571974525"
"473","2026-06-04 08:20:34","16.33","78","958.36","3800","","","","","-105","0.800000011920929","5","36346","1780572034525"
"474","2026-06-04 08:21:34","16.35","77.5","958.34","3800","","","","","-101","2.799999952316284","5","36347","1780572094514"
"475","2026-06-04 08:22:34","16.41","78","958.34","3780","","","","","-100","3.5","5","36348","1780572154520"
"476","2026-06-04 08:23:34","16.42","78","958.34","3800","","","","","-104","0.30000001192092896","5","36349","1780572214520"
"477","2026-06-04 08:24:34","16.44","78","958.36","3800","","","","","-104","2.299999952316284","5","36350","1780572274523"
"478","2026-06-04 08:25:34","16.5","78","958.36","3800","","","","","-102","3.5","5","36351","1780572334518"
"479","2026-06-04 08:26:34","16.56","77.5","958.4","3800","","","","","-103","2.799999952316284","5","36352","1780572394516"
"480","2026-06-04 08:27:34","16.59","78","958.36","3800","","","","","-103","2.5","5","36353","1780572454518"
"481","2026-06-04 08:28:34","16.69","77","958.38","3800","","","","","-105","1.5","5","36354","1780572514520"
"482","2026-06-04 08:29:34","16.7","76.5","958.3000000000001","3800","","","","","-107","-2.5","5","36355","1780572574525"
"483","2026-06-04 08:30:34","16.67","77","958.4","3800","","","","","-107","-5.5","5","36356","1780572634517"
"484","2026-06-04 08:31:34","16.69","76.5","958.4200000000001","3800","","","","","-102","1","5","36357","1780572694490"
"485","2026-06-04 08:32:34","16.7","77","958.4200000000001","3800","","","","","-105","0.5","5","36358","1780572754523"
"486","2026-06-04 08:33:34","16.81","76.5","958.48","3800","","","","","-104","1.7999999523162842","5","36359","1780572814523"
"487","2026-06-04 08:34:34","16.92","76","958.4200000000001","3800","","","","","-104","1","5","36360","1780572874521"
"488","2026-06-04 08:35:34","17.01","76","958.52","3780","","","","","-105","0.5","5","36361","1780572934520"
"489","2026-06-04 08:36:34","16.97","75.5","958.54","3800","","","","","-106","-1.5","5","36362","1780572994515"
"490","2026-06-04 08:37:34","17.01","75.5","958.52","3800","","","","","-104","-2.299999952316284","5","36363","1780573054521"
"491","2026-06-04 08:38:34","17.09","75.5","958.5","3800","","","","","-105","1.5","5","36364","1780573114518"
"492","2026-06-04 08:39:34","17.09","75.5","958.58","3800","","","","","-105","0.800000011920929","5","36365","1780573174526"
"493","2026-06-04 08:40:34","17.08","75.5","958.58","3800","","","","","-105","1","5","36366","1780573234516"
"494","2026-06-04 08:41:34","17.09","76","958.5600000000001","3800","","","","","-104","1.5","5","36367","1780573294526"
"495","2026-06-04 08:42:34","17.12","74.5","958.54","3800","","","","","-105","-2.5","5","36368","1780573354528"
"496","2026-06-04 08:43:34","17.18","75","958.6","3800","","","","","-104","1.2999999523162842","5","36369","1780573414518"
"497","2026-06-04 08:44:34","17.3","75","958.6","3800","","","","","-102","3.799999952316284","5","36370","1780573474487"
"498","2026-06-04 08:45:34","17.42","74.5","958.62","3800","","","","","-106","-2.5","5","36371","1780573534520"
"499","2026-06-04 08:46:34","17.45","75","958.58","3800","","","","","-104","-1","5","36372","1780573594520"
